galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
bulge VELA02 530 6.392 0.88679245283 7 F160W 305.3946 294.4037 18.1464 62.9681 7.5282141636 0.7602 0.9645 26.8465 0.000e+00
disk VELA02 530 6.392 0.88679245283 8 F160W 301.5047 300.4114 16.6546 41.0413 4.9067336628 1.0000 0.3616 -86.6078 0.000e+00
bulge VELA02 530 6.392 0.88679245283 8 F160W 305.1695 309.1819 17.9721 70.2437 8.3980557972 0.8369 0.8935 3.6332 0.000e+00
disk VELA02 540 6.555 0.851851851852 0 F160W 301.8845 300.2599 16.2012 45.1205 5.394426498 1.0000 0.9246 -20.7387 0.000e+00
bulge VELA02 540 6.555 0.851851851852 0 F160W 300.3024 300.5008 19.8855 2.5818 0.3086696808 0.8013 0.9532 -56.7440 0.000e+00
disk VELA02 540 6.555 0.851851851852 1 F160W 297.5597 300.6547 16.7633 40.1628 4.8017037168 1.0000 0.4038 85.2046 0.000e+00
bulge VELA02 540 6.555 0.851851851852 1 F160W 294.4666 275.4603 18.3619 102.1293 12.2101705908 0.5563 0.6438 23.0610 0.000e+00
disk VELA02 540 6.555 0.851851851852 5 F160W 301.2247 298.8372 16.4089 42.4003 5.0692102668 1.0000 0.5728 -84.0670 0.000e+00
bulge VELA02 540 6.555 0.851851851852 5 F160W 300.5098 300.5427 18.8223 33.7244 4.0319543664 9.3478 0.7410 -0.6368 0.000e+00
disk VELA02 540 6.555 0.851851851852 6 F160W 301.1203 300.0494 16.2358 44.0030 5.260822668 1.0000 0.9360 -68.1389 0.000e+00
bulge VELA02 540 6.555 0.851851851852 6 F160W 300.4719 301.2407 19.2679 12.9766 1.5514303896 6.4553 0.9068 -7.4311 0.000e+00
disk VELA02 540 6.555 0.851851851852 7 F160W 299.6809 301.1046 16.6700 42.0861 5.0316457716 1.0000 0.3738 -88.4481 0.000e+00
bulge VELA02 540 6.555 0.851851851852 7 F160W 308.6501 288.6329 18.2488 94.4567 11.2928652252 0.7402 0.6669 10.9883 0.000e+00
disk VELA02 540 6.555 0.851851851852 8 F160W 299.3777 300.8241 16.6619 42.0205 5.023802898 1.0000 0.3629 -87.8916 0.000e+00
bulge VELA02 540 6.555 0.851851851852 8 F160W 309.2420 290.0018 18.1965 91.4068 10.9282313808 0.7658 0.6856 10.2586 0.000e+00
disk VELA02 550 6.719 0.818181818182 0 F160W 296.7341 301.1663 16.1728 45.5895 5.450498262 1.0000 0.9836 -36.5796 0.000e+00
bulge VELA02 550 6.719 0.818181818182 0 F160W 300.3827 300.5873 19.6659 2.6313 0.3145877028 1.0094 0.9553 -52.2178 0.000e+00
disk VELA02 550 6.719 0.818181818182 1 F160W 297.1442 299.4129 16.7296 37.9635 4.538764206 1.0000 0.3964 87.0607 0.000e+00
bulge VELA02 550 6.719 0.818181818182 1 F160W 347.8906 302.2401 18.1140 55.0451 6.5809719756 1.7849 0.6907 19.1396 0.000e+00
disk VELA02 550 6.719 0.818181818182 5 F160W 292.8173 299.6629 16.4990 45.3335 5.419891926 1.0000 0.5073 -87.6117 0.000e+00
bulge VELA02 550 6.719 0.818181818182 5 F160W 300.4621 300.4619 18.1584 40.0883 4.7927967948 6.0902 0.6925 7.6097 0.000e+00
disk VELA02 550 6.719 0.818181818182 6 F160W 298.6166 297.1792 16.1785 45.0240 5.382889344 1.0000 0.9538 -79.8137 0.000e+00
bulge VELA02 550 6.719 0.818181818182 6 F160W 300.3836 300.5552 19.6756 2.5468 0.3044852208 0.9727 0.9748 26.3292 0.000e+00
disk VELA02 550 6.719 0.818181818182 7 F160W 300.5223 300.7553 16.7115 40.0495 4.788158022 1.0000 0.3944 89.1216 0.000e+00
bulge VELA02 550 6.719 0.818181818182 7 F160W 255.6157 302.1030 17.9737 49.8163 5.9558375628 1.7929 0.8996 3.6423 0.000e+00
disk VELA02 550 6.719 0.818181818182 8 F160W 299.0763 299.9657 16.6917 41.5297 4.9651248132 1.0000 0.3736 -89.1928 0.000e+00
bulge VELA02 550 6.719 0.818181818182 8 F160W 272.8841 309.3683 18.1186 68.4719 8.1862264764 1.2603 0.8532 8.7723 0.000e+00
disk VELA02 560 6.882 0.785714285714 0 F160W 300.5400 301.0647 16.1592 47.4145 5.668687962 1.0000 0.9392 28.6634 0.000e+00
bulge VELA02 560 6.882 0.785714285714 0 F160W 300.7565 300.7625 19.6460 2.6427 0.3159506412 1.0803 0.9693 -65.8257 0.000e+00
disk VELA02 560 6.882 0.785714285714 1 F160W 302.8578 299.7913 16.6912 41.2695 4.934016342 1.0000 0.3466 86.3084 0.000e+00
bulge VELA02 560 6.882 0.785714285714 1 F160W 315.3786 305.4868 18.1916 66.5147 7.9522314732 1.0371 0.9448 36.7820 0.000e+00
disk VELA02 560 6.882 0.785714285714 5 F160W 300.2331 300.2213 16.3848 44.3022 5.2965938232 1.0000 0.4984 -87.1263 0.000e+00
bulge VELA02 560 6.882 0.785714285714 5 F160W 300.5822 300.5131 18.5350 37.5343 4.4874507708 7.2808 0.5869 9.7875 0.000e+00
disk VELA02 560 6.882 0.785714285714 6 F160W 299.8953 300.6031 16.1622 47.7266 5.7060013896 1.0000 0.9037 -80.0746 0.000e+00
bulge VELA02 560 6.882 0.785714285714 6 F160W 300.3791 300.8595 19.6217 2.5253 0.3019147668 1.2054 0.9959 31.7333 0.000e+00
disk VELA02 560 6.882 0.785714285714 7 F160W 300.9142 301.1925 16.7781 42.1939 5.0445339084 1.0000 0.3076 89.7066 0.000e+00
bulge VELA02 560 6.882 0.785714285714 7 F160W 302.4464 305.9550 17.5740 66.4131 7.9400845836 0.5983 0.8999 88.9933 0.000e+00
disk VELA02 560 6.882 0.785714285714 8 F160W 299.4354 300.3637 16.7936 43.4726 5.1974101656 1.0000 0.3213 89.5058 0.000e+00
bulge VELA02 560 6.882 0.785714285714 8 F160W 303.5343 306.6173 17.6639 66.7417 7.9793706852 0.6007 0.8866 -86.3409 0.000e+00
disk VELA02 570 7.046 0.754385964912 0 F160W 301.0834 301.1951 16.2163 47.5162 5.6808468072 1.0000 0.9459 21.9809 0.000e+00
bulge VELA02 570 7.046 0.754385964912 0 F160W 300.6120 300.5562 18.4440 21.8180 2.608472808 6.0230 0.8331 61.2449 0.000e+00
disk VELA02 570 7.046 0.754385964912 1 F160W 299.0886 299.7524 16.6999 40.0440 4.787500464 1.0000 0.3296 86.8567 0.000e+00
bulge VELA02 570 7.046 0.754385964912 1 F160W 313.7750 302.1243 17.9033 69.3629 8.2927508724 1.0966 0.7936 56.2592 0.000e+00
disk VELA02 570 7.046 0.754385964912 5 F160W 301.8560 300.6997 16.3573 46.1577 5.5184299812 1.0000 0.4744 -89.1830 0.000e+00
bulge VELA02 570 7.046 0.754385964912 5 F160W 300.5508 300.5901 18.4072 37.4364 4.4757462384 6.9381 0.6793 7.6282 0.000e+00
disk VELA02 570 7.046 0.754385964912 6 F160W 300.2383 301.1231 16.2102 48.0338 5.7427289928 1.0000 0.9287 87.1917 0.000e+00
bulge VELA02 570 7.046 0.754385964912 6 F160W 300.4951 300.7071 18.4338 21.4657 2.5663532292 6.0673 0.8211 -41.3984 0.000e+00
disk VELA02 570 7.046 0.754385964912 7 F160W 301.4212 301.3385 16.6407 43.3970 5.188371732 1.0000 0.3328 87.8598 0.000e+00
bulge VELA02 570 7.046 0.754385964912 7 F160W 299.9344 302.2086 17.7984 68.7168 8.2155057408 0.8540 0.9145 18.3900 0.000e+00
disk VELA02 570 7.046 0.754385964912 8 F160W 301.7423 300.2447 16.6508 43.8143 5.2382624508 1.0000 0.3142 87.6295 0.000e+00
bulge VELA02 570 7.046 0.754385964912 8 F160W 299.3427 304.3073 17.7954 65.6059 7.8435789804 0.9133 0.9302 18.8237 0.000e+00
disk VELA02 580 7.210 0.724137931034 0 F160W 300.6317 299.3338 16.1974 48.3091 5.7756427596 1.0000 0.8930 38.4438 0.000e+00
other VELA02 580 7.210 0.724137931034 0 F160W 386.8769 236.7597 20.4181 6.220e-03 0.00074363832 19.9995 0.4545 89.6850 0.000e+00
bulge VELA02 580 7.210 0.724137931034 0 F160W 300.3591 300.5173 17.9683 30.1678 3.6067414968 4.2238 0.9850 27.8034 0.000e+00
disk VELA02 580 7.210 0.724137931034 1 F160W 298.8794 299.9507 16.6397 41.7538 4.9919173128 1.0000 0.3416 86.5376 0.000e+00
bulge VELA02 580 7.210 0.724137931034 1 F160W 300.1521 305.1109 18.0507 66.7964 7.9859103984 1.0281 0.8473 41.7561 0.000e+00
disk VELA02 580 7.210 0.724137931034 5 F160W 301.0299 300.1266 16.3310 44.8593 5.3631984708 1.0000 0.4585 89.1266 0.000e+00
bulge VELA02 580 7.210 0.724137931034 5 F160W 300.5187 300.5521 18.5568 28.7497 3.4371991332 8.0514 0.6458 3.6731 0.000e+00
other VELA02 580 7.210 0.724137931034 6 F160W 381.6286 364.6906 26.6399 412954.3750 49371.1732575 0.1983 0.8880 -66.0702 0.000e+00
disk VELA02 580 7.210 0.724137931034 6 F160W 299.7895 301.0356 15.7089 48.6595 5.817535182 1.0000 0.9270 -81.5741 0.000e+00
bulge VELA02 580 7.210 0.724137931034 6 F160W 300.8271 300.1385 19.1905 30.9308 3.6979627248 7.6591 0.9951 -35.6794 0.000e+00
disk VELA02 580 7.210 0.724137931034 7 F160W 300.0002 301.5126 16.6381 41.1230 4.916501388 1.0000 0.3148 88.7802 0.000e+00
bulge VELA02 580 7.210 0.724137931034 7 F160W 304.7377 302.0428 17.5872 67.7922 8.1049642632 0.6718 0.9450 -26.0464 0.000e+00
disk VELA02 580 7.210 0.724137931034 8 F160W 299.6122 300.8599 16.6436 42.6409 5.0979754404 1.0000 0.3303 88.3885 0.000e+00
bulge VELA02 580 7.210 0.724137931034 8 F160W 306.0909 303.6406 17.7378 68.2881 8.1642520836 0.6978 0.9373 -19.2878 0.000e+00
disk VELA02 590 7.374 0.694915254237 0 F160W 300.4552 300.3613 16.1317 49.5789 5.9274549684 1.0000 0.9148 31.2239 0.000e+00
bulge VELA02 590 7.374 0.694915254237 0 F160W 300.6404 300.4391 19.4106 2.9569 0.3535151364 1.5247 0.9852 67.7557 0.000e+00
disk VELA02 590 7.374 0.694915254237 1 F160W 301.2492 299.3292 16.6125 41.7353 4.9897055268 1.0000 0.3434 86.1114 0.000e+00
bulge VELA02 590 7.374 0.694915254237 1 F160W 293.0034 302.6428 18.1387 73.9883 8.8457451948 1.0732 0.8065 26.8397 0.000e+00
disk VELA02 590 7.374 0.694915254237 5 F160W 299.1411 299.7945 16.3686 44.5540 5.326698024 1.0000 0.4308 85.2719 0.000e+00
bulge VELA02 590 7.374 0.694915254237 5 F160W 300.6121 300.4377 18.1936 28.7587 3.4382751372 6.2032 0.6928 -1.2163 0.000e+00
disk VELA02 590 7.374 0.694915254237 6 F160W 300.6918 299.9385 16.1331 49.4657 5.9139212292 1.0000 0.9058 79.9879 0.000e+00
bulge VELA02 590 7.374 0.694915254237 6 F160W 300.6044 300.5163 19.4247 2.8823 0.3445962588 1.5333 0.9798 -18.7366 0.000e+00
disk VELA02 590 7.374 0.694915254237 7 F160W 300.3513 301.3552 16.6045 41.9489 5.0152426884 1.0000 0.3230 88.3632 0.000e+00
bulge VELA02 590 7.374 0.694915254237 7 F160W 301.8620 298.5449 17.7248 68.4807 8.1872785692 0.9262 0.8925 -1.6786 0.000e+00
disk VELA02 590 7.374 0.694915254237 8 F160W 299.7185 300.7431 16.5914 44.1849 5.2825699044 1.0000 0.3301 87.8522 0.000e+00
bulge VELA02 590 7.374 0.694915254237 8 F160W 303.1231 300.9380 17.9226 73.6876 8.8097947056 0.8850 0.8541 0.1270 0.000e+00
other VELA02MRP 201015 1.570 3.97475312788 0 F160W 287.0659 339.7535 21.9061 17.2808 2.0660233248 0.7095 0.5965 73.7269 0.000e+00
disk VELA02MRP 201015 1.570 3.97475312788 0 F160W 304.8427 300.0433 21.2255 38.7950 4.63817502 1.0000 0.5849 -32.6736 0.000e+00
bulge VELA02MRP 201015 1.570 3.97475312788 0 F160W 307.4363 296.2892 23.6103 29.4742 3.5238174552 4.9034 0.6153 -13.0820 0.000e+00
other VELA02MRP 201015 1.570 3.97475312788 1 F160W 217.7370 218.0344 22.1278 127284.8125 15217.6630432 9.9096 0.3005 13.8347 0.000e+00
disk VELA02MRP 201015 1.570 3.97475312788 1 F160W 319.8694 299.5067 21.2242 32.8210 3.923947476 1.0000 0.5813 73.2097 0.000e+00
bulge VELA02MRP 201015 1.570 3.97475312788 1 F160W 284.4472 315.8053 22.3178 47.9499 5.7326982444 0.6066 0.6066 -64.6571 0.000e+00
disk VELA02MRP 201015 1.570 3.97475312788 5 F160W 298.3395 303.7219 20.8143 34.4381 4.1172814836 1.0000 0.5964 50.2569 0.000e+00
bulge VELA02MRP 201015 1.570 3.97475312788 5 F160W 348.3502 296.3139 27.3509 220.0154 26.3041611624 0.0543 0.6132 -37.3087 0.000e+00
disk VELA02MRP 201015 1.570 3.97475312788 6 F160W 310.3522 315.4624 21.0581 31.2915 3.741086574 1.0000 0.5999 62.4208 0.000e+00
bulge VELA02MRP 201015 1.570 3.97475312788 6 F160W 298.8186 278.0330 22.5479 51.0764 6.1064900784 1.0297 0.3905 87.4315 0.000e+00
disk VELA02MRP 201015 1.570 3.97475312788 7 F160W 299.4789 302.5731 21.0856 33.0314 3.9491020584 1.0000 0.8771 24.5695 0.000e+00
bulge VELA02MRP 201015 1.570 3.97475312788 7 F160W 183.9420 326.8323 31.4809 5.145e-03 0.00061511562 3.8883 8.442e-03 15.3744 0.000e+00
other VELA02MRP 201015 1.570 3.97475312788 8 F160W 413.5143 307.4761 25.2642 23.4416 2.8025839296 19.9993 0.3908 20.3474 0.000e+00
disk VELA02MRP 201015 1.570 3.97475312788 8 F160W 304.6534 304.9746 21.1111 34.9310 4.176210636 1.0000 0.7700 10.9989 0.000e+00
other VELA02MRP 201015 1.570 3.97475312788 8 F160W 267.0320 302.5708 21.7147 28.7646 3.4389805176 0.5477 0.2248 36.8748 0.000e+00
bulge VELA02MRP 201015 1.570 3.97475312788 8 F160W 304.6534 304.9744 21.1110 34.9331 4.1764617036 2.4995 0.9999 45.6450 0.000e+00
other VELA02MRP 202199 1.584 3.94562287647 0 F160W 324.9798 335.5425 21.4030 26.4078 3.1572109368 0.6322 0.6781 21.9367 0.000e+00
disk VELA02MRP 202199 1.584 3.94562287647 0 F160W 284.8471 321.3004 21.2890 27.2735 3.260710566 1.0000 0.5781 30.3670 0.000e+00
bulge VELA02MRP 202199 1.584 3.94562287647 0 F160W 285.7283 322.5029 24.0296 40.4565 4.836817314 19.2932 0.7361 -27.1163 0.000e+00
other VELA02MRP 202199 1.584 3.94562287647 1 F160W 116.1775 276.0931 24.8869 1472.6027 176.058488401 20.0000 0.3063 69.5089 0.000e+00
disk VELA02MRP 202199 1.584 3.94562287647 1 F160W 310.7498 306.3302 21.1213 30.2922 3.6216142632 1.0000 0.7594 -67.9410 0.000e+00
other VELA02MRP 202199 1.584 3.94562287647 1 F160W 346.6381 304.4172 21.2117 19.7821 2.3650687476 0.7990 0.7183 33.5090 0.000e+00
bulge VELA02MRP 202199 1.584 3.94562287647 1 F160W 310.7495 306.3304 21.1213 30.2925 3.62165013 2.4997 0.9999 83.3917 0.000e+00
disk VELA02MRP 202199 1.584 3.94562287647 5 F160W 287.5619 305.1042 20.7025 31.8647 3.8096160732 1.0000 0.4401 49.8176 0.000e+00
bulge VELA02MRP 202199 1.584 3.94562287647 5 F160W 319.9117 297.8313 21.6865 24.9105 2.978199738 1.5351 0.8321 30.2118 0.000e+00
disk VELA02MRP 202199 1.584 3.94562287647 6 F160W 322.5047 322.9268 20.9287 30.5998 3.6583896888 1.0000 0.4219 47.2136 0.000e+00
bulge VELA02MRP 202199 1.584 3.94562287647 6 F160W 303.1316 292.1877 21.4094 42.5271 5.0843699676 0.7798 0.6473 -89.9358 0.000e+00
disk VELA02MRP 202199 1.584 3.94562287647 7 F160W 321.3297 299.0952 21.6001 32.7180 3.911633208 1.0000 0.7533 -12.0133 0.000e+00
bulge VELA02MRP 202199 1.584 3.94562287647 7 F160W 277.7884 301.6789 20.8890 34.4533 4.1190987348 0.4505 0.4833 38.3866 0.000e+00
other VELA02MRP 202199 1.584 3.94562287647 7 F160W 253.4116 296.4244 22.2854 18.0774 2.1612616344 0.3623 0.2819 32.1943 0.000e+00
other VELA02MRP 202199 1.584 3.94562287647 7 F160W 32.8579 334.9708 24.7023 1414.2079 169.077039692 1.1623 0.4958 -78.4550 0.000e+00
other VELA02MRP 202199 1.584 3.94562287647 8 F160W 348.8080 365.2820 24.1695 27.1462 3.2454910872 3.1388 0.6438 67.0124 0.000e+00
disk VELA02MRP 202199 1.584 3.94562287647 8 F160W 287.6304 299.1595 20.6369 33.0385 3.949950906 1.0000 0.6108 46.2202 0.000e+00
bulge VELA02MRP 202199 1.584 3.94562287647 8 F160W 256.0324 298.1597 22.1364 19.6888 2.3539141728 0.2768 0.3063 33.1553 0.000e+00
other VELA02MRP 202199 1.584 3.94562287647 8 F160W 258.2225 326.0316 26.6852 11915.2559 1424.54033438 4.5731 1.586e-03 -20.9235 0.000e+00
other VELA02MRP 203203 1.595 3.9211871872 0 F160W 270.9001 140.7249 23.8973 634.2510 75.828512556 19.9999 0.9306 -40.7043 0.000e+00
other VELA02MRP 203203 1.595 3.9211871872 0 F160W 296.9188 357.5722 21.1831 27.4046 3.2763843576 0.7261 0.6124 -75.1204 0.000e+00
disk VELA02MRP 203203 1.595 3.9211871872 0 F160W 307.7711 311.5948 20.5813 27.5241 3.2906712996 1.0000 0.8756 -10.4520 0.000e+00
bulge VELA02MRP 203203 1.595 3.9211871872 0 F160W 307.7711 311.5937 20.5814 27.5183 3.2899778748 2.4988 0.9997 -12.9335 0.000e+00
disk VELA02MRP 203203 1.595 3.9211871872 1 F160W 321.2587 303.4928 20.2705 35.4854 4.2424924824 1.0000 0.6006 -88.7872 0.000e+00
bulge VELA02MRP 203203 1.595 3.9211871872 1 F160W 222.1185 272.2727 24.8780 242.5358 28.9966101048 6.5073 0.7487 14.9217 0.000e+00
disk VELA02MRP 203203 1.595 3.9211871872 5 F160W 300.5954 300.3786 20.3633 29.7490 3.556671444 1.0000 0.6830 54.6922 0.000e+00
other VELA02MRP 203203 1.595 3.9211871872 5 F160W 265.7263 297.3435 21.5577 22.4058 2.6787478248 0.9071 0.3629 70.6922 0.000e+00
bulge VELA02MRP 203203 1.595 3.9211871872 5 F160W 301.7954 302.4313 24.3594 60.3456 7.2146785536 19.5005 0.7426 33.4143 0.000e+00
other VELA02MRP 203203 1.595 3.9211871872 6 F160W 189.3014 224.4834 23.7509 27924.1719 3338.50229568 19.9545 0.4954 53.1600 0.000e+00
other VELA02MRP 203203 1.595 3.9211871872 6 F160W 327.5379 321.2457 20.6125 34.2687 4.0970286972 0.4273 0.6202 40.5778 0.000e+00
disk VELA02MRP 203203 1.595 3.9211871872 6 F160W 298.9566 309.9314 21.2559 28.5263 3.4104903228 1.0000 0.7459 21.3724 0.000e+00
bulge VELA02MRP 203203 1.595 3.9211871872 6 F160W 302.5323 301.7551 22.6231 13.7150 1.63971054 2.2186 0.9713 39.3095 0.000e+00
disk VELA02MRP 203203 1.595 3.9211871872 7 F160W 294.9347 294.7536 20.7139 29.5367 3.5312897052 1.0000 0.7296 62.4920 0.000e+00
other VELA02MRP 203203 1.595 3.9211871872 7 F160W 251.6043 290.1555 21.2410 33.3584 3.9881968704 0.4776 0.3048 40.1482 0.000e+00
other VELA02MRP 203203 1.595 3.9211871872 7 F160W 340.8432 335.4382 23.1861 20.7914 2.4857366184 2.1320 0.5022 83.3724 0.000e+00
bulge VELA02MRP 203203 1.595 3.9211871872 7 F160W 301.3992 301.3993 21.9379 20.0493 2.3970141108 2.2187 0.4312 5.3460 0.000e+00
disk VELA02MRP 203203 1.595 3.9211871872 8 F160W 299.1295 296.8151 20.4763 25.1090 3.001931604 1.0000 0.8182 40.3935 0.000e+00
other VELA02MRP 203203 1.595 3.9211871872 8 F160W 253.2781 290.9926 21.1745 32.9789 3.9428253684 0.5601 0.3200 42.6895 0.000e+00
other VELA02MRP 203203 1.595 3.9211871872 8 F160W 340.6213 336.6703 23.3131 16.2371 1.9412427276 1.9787 0.5471 76.3169 0.000e+00
bulge VELA02MRP 203203 1.595 3.9211871872 8 F160W 301.5193 302.1757 25.2449 31.6920 3.788968752 19.9775 0.4154 -23.9707 0.000e+00
disk VELA02MRP 204229 1.607 3.89646426316 0 F160W 292.9837 302.1760 20.6865 31.1473 3.7238465988 1.0000 0.8136 -6.3800 0.000e+00
bulge VELA02MRP 204229 1.607 3.89646426316 0 F160W 306.1249 260.5032 21.1489 22.8337 2.7299058372 0.9725 0.8519 83.6306 0.000e+00
other VELA02MRP 204229 1.607 3.89646426316 0 F160W 423.1559 144.7087 24.4395 1064.3098 127.244622449 0.9687 0.2813 13.1748 0.000e+00
other VELA02MRP 204229 1.607 3.89646426316 1 F160W 149.2274 262.2139 24.5468 288.8413 34.5327104628 20.0000 0.5690 -0.1821 0.000e+00
disk VELA02MRP 204229 1.607 3.89646426316 1 F160W 289.2902 299.0864 20.5619 24.5461 2.9346335316 1.0000 0.7742 -70.6675 0.000e+00
other VELA02MRP 204229 1.607 3.89646426316 1 F160W 340.8209 300.4550 20.7882 21.0778 2.5199774568 1.2971 0.8106 -50.8515 0.000e+00
bulge VELA02MRP 204229 1.607 3.89646426316 1 F160W 289.2858 299.0815 20.5620 24.5287 2.9325532572 2.4971 0.9991 65.0492 0.000e+00
disk VELA02MRP 204229 1.607 3.89646426316 5 F160W 278.5324 302.6013 20.5690 28.0579 3.3544902924 1.0000 0.7175 29.7043 0.000e+00
bulge VELA02MRP 204229 1.607 3.89646426316 5 F160W 318.0308 287.7100 20.9149 24.7340 2.957098104 0.5559 0.7576 -22.0982 0.000e+00
other VELA02MRP 204229 1.607 3.89646426316 5 F160W 113.3472 -19.8957 25.4664 652.2920 77.985422352 0.1008 0.3454 -24.3685 0.000e+00
disk VELA02MRP 204229 1.607 3.89646426316 7 F160W 294.8904 314.4791 22.3350 20.0294 2.3946349464 1.0000 0.3406 17.7097 0.000e+00
other VELA02MRP 204229 1.607 3.89646426316 7 F160W 269.9372 286.8680 20.8600 29.6666 3.5468200296 0.7517 0.5844 45.0605 0.000e+00
bulge VELA02MRP 204229 1.607 3.89646426316 7 F160W 325.0134 290.5954 21.1929 19.6985 2.355073866 1.0775 0.8107 -26.5811 0.000e+00
other VELA02MRP 204229 1.607 3.89646426316 7 F160W 287.7804 324.3730 21.9425 20.9571 2.5055470476 2.0562 0.8981 -84.8557 0.000e+00
disk VELA02MRP 204229 1.607 3.89646426316 8 F160W 293.5344 313.6995 22.4330 19.1587 2.2905375372 1.0000 0.3626 22.2505 0.000e+00
other VELA02MRP 204229 1.607 3.89646426316 8 F160W 271.0220 286.5946 20.8968 29.3675 3.51106083 0.8042 0.5464 45.8825 0.000e+00
bulge VELA02MRP 204229 1.607 3.89646426316 8 F160W 324.6974 291.4096 21.1477 20.0833 2.4010790148 1.0226 0.8224 -21.7801 0.000e+00
other VELA02MRP 204229 1.607 3.89646426316 8 F160W 284.6556 323.4194 21.9458 20.4244 2.4418595664 2.0071 0.8864 -55.6939 0.000e+00
disk VELA02MRP 205282 1.620 3.87134770706 0 F160W 304.8391 303.5718 19.7361 33.0149 3.9471293844 1.0000 0.6506 -1.0675 0.000e+00
bulge VELA02MRP 205282 1.620 3.87134770706 0 F160W 295.4162 302.5263 24.3276 166.1543 19.8647434908 17.3477 0.8578 -56.5931 0.000e+00
other VELA02MRP 205282 1.620 3.87134770706 1 F160W 233.5171 261.1027 22.7403 20.0024 2.3914069344 1.1811 0.9319 -11.4421 0.000e+00
other VELA02MRP 205282 1.620 3.87134770706 1 F160W 295.9919 322.3129 20.9381 22.5223 2.6926760988 1.0973 0.4078 -24.9134 0.000e+00
disk VELA02MRP 205282 1.620 3.87134770706 1 F160W 306.6169 304.9231 20.1438 32.2100 3.85089876 1.0000 0.5555 -82.0740 0.000e+00
bulge VELA02MRP 205282 1.620 3.87134770706 1 F160W 292.0198 296.1415 24.1009 198.7171 23.7578216076 19.9301 0.7150 68.4854 0.000e+00
disk VELA02MRP 205282 1.620 3.87134770706 5 F160W 294.9689 305.9532 19.7805 29.0934 3.4782905304 1.0000 0.7530 44.8414 0.000e+00
bulge VELA02MRP 205282 1.620 3.87134770706 5 F160W 240.7652 424.2764 26.0864 342.1031 40.9004782236 0.0648 0.6680 -40.5131 0.000e+00
disk VELA02MRP 205282 1.620 3.87134770706 6 F160W 294.0283 305.2170 19.9071 30.5381 3.6510130836 1.0000 0.7199 84.0142 0.000e+00
bulge VELA02MRP 205282 1.620 3.87134770706 6 F160W 294.3500 302.8897 24.1080 679.7034 81.2626196904 19.9758 0.7776 -55.9129 0.000e+00
disk VELA02MRP 205282 1.620 3.87134770706 7 F160W 298.9893 305.3188 19.8927 32.3833 3.8716178148 1.0000 0.7153 84.3778 0.000e+00
bulge VELA02MRP 205282 1.620 3.87134770706 7 F160W 311.4232 298.9174 24.5235 363.9321 43.5102661476 18.3175 0.6548 -15.9374 0.000e+00
disk VELA02MRP 205282 1.620 3.87134770706 8 F160W 298.9352 304.4298 19.8945 32.2423 3.8547604188 1.0000 0.6938 85.9176 0.000e+00
bulge VELA02MRP 205282 1.620 3.87134770706 8 F160W 410.0903 445.1555 25.3737 669.9531 80.0969128236 0.4675 0.3658 -26.0742 0.000e+00
disk VELA02MRP 206451 1.634 3.84376437993 0 F160W 306.2601 311.8593 19.9015 34.6008 4.1367332448 1.0000 0.6192 -0.3060 0.000e+00
bulge VELA02MRP 206451 1.634 3.84376437993 0 F160W 325.7073 285.3550 21.7994 22.0752 2.6392226112 0.3044 0.4719 87.1225 0.000e+00
disk VELA02MRP 206451 1.634 3.84376437993 1 F160W 306.6639 308.9454 19.8191 32.1691 3.8460089196 1.0000 0.6115 -84.4281 0.000e+00
bulge VELA02MRP 206451 1.634 3.84376437993 1 F160W 15.0583 292.5958 23.9552 1009.0170 120.634036452 1.2131 0.6552 68.2670 0.000e+00
disk VELA02MRP 206451 1.634 3.84376437993 5 F160W 295.1029 309.8417 20.2456 32.4562 3.8803334472 1.0000 0.7553 36.1774 0.000e+00
bulge VELA02MRP 206451 1.634 3.84376437993 5 F160W 279.7726 307.2063 20.7683 20.7949 2.4861550644 1.2272 0.5889 -77.4174 0.000e+00
disk VELA02MRP 206451 1.634 3.84376437993 6 F160W 289.4909 303.8846 20.4667 28.9924 3.4662153744 1.0000 0.9129 57.2887 0.000e+00
bulge VELA02MRP 206451 1.634 3.84376437993 6 F160W 297.8198 312.1862 20.7135 26.2211 3.1348898316 1.3608 0.3997 70.4343 0.000e+00
disk VELA02MRP 206451 1.634 3.84376437993 7 F160W 297.3259 305.3732 20.3671 35.0930 4.195578708 1.0000 0.6928 75.5455 0.000e+00
bulge VELA02MRP 206451 1.634 3.84376437993 7 F160W 280.1931 313.8975 20.8870 31.0530 3.712572468 0.8346 0.3935 -65.7348 0.000e+00
disk VELA02MRP 206451 1.634 3.84376437993 8 F160W 288.7429 309.8605 19.9259 30.8593 3.6894144708 1.0000 0.6663 -85.4150 0.000e+00
bulge VELA02MRP 206451 1.634 3.84376437993 8 F160W 274.5078 318.2218 24.3916 130.9951 15.6612501756 19.5730 0.7002 25.0042 0.000e+00
disk VELA02MRP 207815 1.650 3.8119721868 0 F160W 289.0115 311.0061 20.3677 38.8230 4.641522588 1.0000 0.4921 -5.2643 0.000e+00
