galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
central VELA02 310 2.982 2.22580645161 6 F160W 23.1708 1.0058 22.9850 1.1469 25.5168 0.2514 3.9735 1.5348 2.00337387925 0.773821122405 0.6456 1.7364 0.0371 0.9441 89.6951 54.0791 1.08574699447 3.225e-04
central VELA02 310 2.982 2.22580645161 7 F160W 22.8499 0.6903 22.3625 0.7479 25.4535 0.2197 3.2241 0.8031 1.62553862441 0.404909918819 0.0735 1.1059 0.8589 0.2685 -24.8222 88.8236 0.240107292447 4.500e-04
central VELA02 310 2.982 2.22580645161 8 F160W 22.6436 0.5432 22.3042 0.8182 25.5534 0.2219 3.0955 1.2356 1.5607006023 0.622969363333 0.2952 0.7395 0.7687 0.2664 16.4131 58.1671 0.199917388183 6.070e-04
central VELA02 320 3.124 2.125 0 F160W 22.9440 0.5809 20.3869 0.7954 24.7921 0.1706 5.4330 0.9700 2.75772364951 0.492360011048 0.3964 0.2487 0.5379 0.1256 -2.2094 11.7763 0.303928994388 5.899e-04
central VELA02 320 3.124 2.125 1 F160W 25.1726 0.7778 22.3510 0.5583 25.0246 0.1748 4.5651 1.0843 2.31718833653 0.550377278329 0.2375 0.3618 0.4699 0.1366 -80.5730 14.0232 0.227410800844 4.255e-04
other VELA02 320 3.124 2.125 1 F160W 27.6391 0.9492 37.1762 1.1830 26.2378 0.2722 4.2216 2.1719 2.1428319821 1.10242959587 0.4575 1.2112 0.4297 0.2509 5.9192 25.8541 0.428552279305 4.255e-04
central VELA02 320 3.124 2.125 5 F160W 20.3446 0.4698 21.0225 0.6513 24.7015 0.1631 5.7907 0.9581 2.93928774843 0.486319718129 0.4732 0.2328 0.4925 0.1169 -31.9176 9.0638 0.348307011142 3.958e-04
central VELA02 320 3.124 2.125 6 F160W 24.0530 0.5129 22.3824 0.5161 25.1112 0.1655 3.4779 1.0501 1.76533905405 0.533017781033 0.1878 0.4543 0.8982 0.1876 43.4771 104.0385 0.212323793828 5.056e-04
central VELA02 320 3.124 2.125 7 F160W 20.0825 0.9000 23.9719 0.5381 24.8488 0.1813 5.8456 1.1174 2.96715430988 0.567178429222 0.2955 0.2640 0.4301 0.1221 72.4733 9.6097 0.365310284774 5.306e-04
central VELA02 320 3.124 2.125 8 F160W 19.2003 0.9073 23.9247 0.5125 24.7584 0.1693 6.9801 1.1510 3.54301248775 0.584233373934 0.1620 0.2020 0.4070 0.0955 77.0557 7.5340 0.316409767527 5.533e-04
