galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
central VELA03MRP 260481 2.308 2.83905160069 0 F160W 295.5778 334.9582 18.8912 68.9476 8.2430992656 0.6662 0.6709 4.4376 0.000e+00
other VELA03MRP 260481 2.308 2.83905160069 1 F160W 289.8114 205.3261 17.6706 42539.2500 5085.822573 4.9012 0.2139 49.0459 0.000e+00
other VELA03MRP 260481 2.308 2.83905160069 1 F160W 260.0814 230.0822 19.1246 84.0129 10.0442462724 0.7055 0.4588 -32.2219 0.000e+00
central VELA03MRP 260481 2.308 2.83905160069 1 F160W 304.6700 299.1084 20.0933 30.2089 3.6116552484 1.7707 0.5456 -12.2512 0.000e+00
central VELA03MRP 260481 2.308 2.83905160069 5 F160W 306.3617 307.5346 20.3968 19.9145 2.380897962 1.5254 0.8356 -68.3909 0.000e+00
other VELA03MRP 260481 2.308 2.83905160069 5 F160W 344.1423 260.1312 19.0497 81.9145 9.793369962 0.6898 0.5722 48.5377 0.000e+00
central VELA03MRP 260481 2.308 2.83905160069 6 F160W 281.6145 282.7909 18.7425 53.0482 6.3422305992 0.9583 0.7841 -50.8785 0.000e+00
central VELA03MRP 260481 2.308 2.83905160069 7 F160W 306.5443 303.7750 20.2381 29.1973 3.4907123988 2.7658 0.7515 33.0207 0.000e+00
other VELA03MRP 260481 2.308 2.83905160069 7 F160W 335.6881 231.1257 19.1560 90.0248 10.7630049888 0.5832 0.5179 30.1355 0.000e+00
central VELA03MRP 260481 2.308 2.83905160069 8 F160W 330.2194 248.8407 18.9018 88.0211 10.5234506316 0.6283 0.5188 31.3377 0.000e+00
other VELA03MRP 261941 2.327 2.81765359375 0 F160W 303.4778 252.4722 20.8238 39.2181 4.6887591636 3.2714 0.7731 -73.7429 0.000e+00
other VELA03MRP 261941 2.327 2.81765359375 0 F160W 361.7799 343.8015 19.9205 137.6419 16.4559149964 0.2061 0.4395 -38.4342 0.000e+00
central VELA03MRP 261941 2.327 2.81765359375 0 F160W 310.3489 303.0236 19.3493 45.5004 5.4398458224 0.7384 0.8946 -86.9416 0.000e+00
other VELA03MRP 261941 2.327 2.81765359375 1 F160W 262.7067 216.3504 19.7771 74.6591 8.9259433596 0.4272 0.8567 -81.9070 0.000e+00
central VELA03MRP 261941 2.327 2.81765359375 1 F160W 299.5200 318.8036 19.2976 55.6778 6.6566150568 0.9797 0.5171 -14.9349 0.000e+00
central VELA03MRP 261941 2.327 2.81765359375 5 F160W 303.5917 276.6739 18.8746 71.0927 8.4995588412 0.7488 0.6084 48.6993 0.000e+00
central VELA03MRP 261941 2.327 2.81765359375 6 F160W 304.2923 299.6160 18.8397 61.7056 7.3772747136 0.8110 0.8394 -41.9575 0.000e+00
central VELA03MRP 261941 2.327 2.81765359375 7 F160W 300.0202 275.9265 18.8711 82.3952 9.8508405312 0.6633 0.5530 32.2925 0.000e+00
central VELA03MRP 261941 2.327 2.81765359375 8 F160W 300.3347 275.1410 18.8643 82.2646 9.8352265176 0.6741 0.5498 34.8721 0.000e+00
central VELA03MRP 263461 2.347 2.79562819544 0 F160W 297.8397 306.9996 18.9282 62.8583 7.5150869148 0.7527 0.6636 -4.7891 0.000e+00
central VELA03MRP 263461 2.347 2.79562819544 1 F160W 300.4880 294.4697 18.9773 66.3431 7.9317156636 0.8976 0.5826 -17.4965 0.000e+00
other VELA03MRP 263461 2.347 2.79562819544 1 F160W 178.4958 584.4917 22.8286 157.7148 18.8557506288 6.0992 0.4826 -25.9622 0.000e+00
central VELA03MRP 263461 2.347 2.79562819544 5 F160W 307.7015 295.9991 18.9120 66.1333 7.9066328148 0.6593 0.6982 73.6716 0.000e+00
central VELA03MRP 263461 2.347 2.79562819544 6 F160W 293.9951 292.4022 18.8923 61.8062 7.3893020472 0.8429 0.7644 -33.8053 0.000e+00
central VELA03MRP 263461 2.347 2.79562819544 7 F160W 307.0091 302.9684 19.1677 71.5670 8.556264252 0.6697 0.5457 55.1735 0.000e+00
other VELA03MRP 263461 2.347 2.79562819544 7 F160W 322.3806 216.3438 20.4140 66.6234 7.9652272104 1.9738 0.4051 42.9441 0.000e+00
central VELA03MRP 263461 2.347 2.79562819544 8 F160W 306.9134 303.3708 19.1600 70.2295 8.396358102 0.6659 0.5678 57.8637 0.000e+00
other VELA03MRP 263461 2.347 2.79562819544 8 F160W 321.9214 222.3783 20.3802 69.4126 8.2986928056 2.1113 0.3994 47.0077 0.000e+00
central VELA03MRP 264988 2.367 2.77375579272 0 F160W 298.2960 275.2419 18.9424 51.4462 6.1507018872 0.6047 0.8114 -30.5225 0.000e+00
other VELA03MRP 264988 2.367 2.77375579272 0 F160W 439.0627 351.0811 18.9107 42625.4727 5096.13101412 14.9105 0.6788 -5.3666 0.000e+00
other VELA03MRP 264988 2.367 2.77375579272 0 F160W 343.7892 388.0736 20.5619 130.5518 15.6082510008 0.1618 0.4712 -62.5863 0.000e+00
central VELA03MRP 264988 2.367 2.77375579272 1 F160W 302.5511 314.6388 19.1600 54.7688 6.5479386528 0.8896 0.6254 0.1925 0.000e+00
other VELA03MRP 264988 2.367 2.77375579272 1 F160W 281.6710 217.5575 20.0368 59.5505 7.119619578 1.4151 0.8285 11.3508 0.000e+00
other VELA03MRP 264988 2.367 2.77375579272 5 F160W 344.4750 241.6845 20.5792 57.9130 6.923846628 3.1322 0.7370 31.1033 0.000e+00
central VELA03MRP 264988 2.367 2.77375579272 5 F160W 290.3291 308.1416 19.3674 53.0196 6.3388112976 0.8308 0.6888 75.7389 0.000e+00
other VELA03MRP 264988 2.367 2.77375579272 5 F160W 258.5005 253.0208 20.0267 63.2908 7.5667948848 0.5435 0.3647 22.8863 0.000e+00
other VELA03MRP 264988 2.367 2.77375579272 6 F160W 348.1503 265.7951 19.9350 57.2549 6.8451668244 0.6400 0.4034 -17.8811 0.000e+00
other VELA03MRP 264988 2.367 2.77375579272 6 F160W 177.3723 565.4814 15.2379 652658.8125 78029.2769872 8.1032 0.1222 10.6885 0.000e+00
central VELA03MRP 264988 2.367 2.77375579272 6 F160W 303.9772 303.9264 19.1530 57.2970 6.850200132 1.0421 0.7188 -51.8868 0.000e+00
other VELA03MRP 264988 2.367 2.77375579272 7 F160W 259.6542 223.9156 20.3020 62.7808 7.5058213248 0.9180 0.3568 17.1900 0.000e+00
central VELA03MRP 264988 2.367 2.77375579272 7 F160W 294.1146 304.6062 19.0782 67.9490 8.123710644 0.8982 0.5598 45.2139 0.000e+00
central VELA03MRP 266625 2.389 2.75058602907 0 F160W 298.9195 297.6957 18.7775 54.2666 6.4878976296 0.6877 0.8179 45.3362 0.000e+00
other VELA03MRP 266625 2.389 2.75058602907 0 F160W 223.8060 436.1756 21.3919 116.2838 13.9024259928 2.6318 0.4639 -4.8659 0.000e+00
other VELA03MRP 266625 2.389 2.75058602907 0 F160W 347.4840 343.1029 20.2595 23.7342 2.8375660152 1.1647 0.7964 -54.7390 0.000e+00
central VELA03MRP 266625 2.389 2.75058602907 1 F160W 314.0046 327.6748 19.5886 46.3512 5.5415640672 0.7551 0.6786 -9.9786 0.000e+00
other VELA03MRP 266625 2.389 2.75058602907 1 F160W 284.2068 266.5780 19.3064 69.3382 8.2897978392 1.2221 0.6706 1.6815 0.000e+00
other VELA03MRP 266625 2.389 2.75058602907 1 F160W 238.4914 224.6208 20.4102 33.1606 3.9645486936 0.5707 0.2207 -20.3825 0.000e+00
central VELA03MRP 266625 2.389 2.75058602907 5 F160W 298.5986 291.2117 18.6564 59.8993 7.1613207108 0.5999 0.8314 18.8556 0.000e+00
central VELA03MRP 266625 2.389 2.75058602907 6 F160W 307.6317 298.7679 18.6803 50.0471 5.9834310876 0.9497 0.8917 -15.5632 0.000e+00
other VELA03MRP 266625 2.389 2.75058602907 7 F160W 447.8794 307.7730 19.2134 34134.6484 4081.00202411 18.8517 0.7940 59.2806 0.000e+00
central VELA03MRP 266625 2.389 2.75058602907 7 F160W 303.4240 306.0130 18.9427 65.0466 7.7767113096 0.6198 0.6860 39.8102 0.000e+00
other VELA03MRP 266625 2.389 2.75058602907 7 F160W 286.4946 213.1827 19.8493 46.8329 5.5991541924 0.9483 0.4636 -6.3071 0.000e+00
central VELA03MRP 266625 2.389 2.75058602907 8 F160W 300.9917 290.6848 18.7013 69.5881 8.3196748836 0.6597 0.6906 16.5127 0.000e+00
other VELA03MRP 268150 2.409 2.72925601343 0 F160W 133.9667 337.3187 20.2990 4168.9590 498.424062204 12.4572 0.5467 29.3510 0.000e+00
central VELA03MRP 268150 2.409 2.72925601343 0 F160W 293.6865 309.5634 18.4871 50.5224 6.0402560544 0.7403 0.9727 23.1520 0.000e+00
central VELA03MRP 268150 2.409 2.72925601343 1 F160W 290.2069 319.0628 18.5477 67.6850 8.09214786 0.8248 0.6315 -13.1988 0.000e+00
central VELA03MRP 268150 2.409 2.72925601343 5 F160W 308.4174 292.9402 18.5185 56.6087 6.7679097372 0.8547 0.8438 14.4212 0.000e+00
central VELA03MRP 268150 2.409 2.72925601343 6 F160W 293.6915 319.5060 18.6560 49.6588 5.9370074928 0.8120 0.9268 35.0753 0.000e+00
other VELA03MRP 268150 2.409 2.72925601343 6 F160W 268.3665 184.0571 20.0429 994.7581 118.929299404 4.9224 0.7635 0.6905 0.000e+00
central VELA03MRP 268150 2.409 2.72925601343 7 F160W 310.6770 298.1115 18.5696 61.1966 7.3164207096 0.9165 0.7233 11.2978 0.000e+00
central VELA03MRP 268150 2.409 2.72925601343 8 F160W 310.4681 297.6573 18.5551 60.7171 7.2590936076 0.9168 0.7399 13.4093 0.000e+00
central VELA03MRP 269348 2.425 2.71266911208 0 F160W 283.2289 307.3107 18.5233 51.2756 6.1303056336 0.9190 0.8977 68.2624 0.000e+00
other VELA03MRP 269348 2.425 2.71266911208 1 F160W 230.7356 149.4781 20.5320 3219.9280 384.961711968 9.7368 0.5196 -20.2796 0.000e+00
central VELA03MRP 269348 2.425 2.71266911208 1 F160W 300.4547 317.3575 18.6334 58.8171 7.0319372076 0.8948 0.6584 -10.1900 0.000e+00
central VELA03MRP 269348 2.425 2.71266911208 5 F160W 319.5090 301.9496 18.6139 49.6727 5.9386693212 1.0294 0.9102 79.3505 0.000e+00
central VELA03MRP 269348 2.425 2.71266911208 6 F160W 281.7524 308.9930 18.5809 53.3085 6.373351026 0.9454 0.8792 63.7506 0.000e+00
central VELA03MRP 269348 2.425 2.71266911208 7 F160W 319.0217 305.1629 18.6556 53.2150 6.36217254 0.9868 0.8687 20.0216 0.000e+00
central VELA03MRP 269348 2.425 2.71266911208 8 F160W 318.9407 304.3537 18.6452 52.8363 6.3168966828 1.0195 0.8778 26.2430 0.000e+00
central VELA03MRP 270618 2.442 2.69524569689 0 F160W 302.7583 310.3685 18.4177 47.1806 5.6407238136 1.0498 0.7994 -44.9827 0.000e+00
other VELA03MRP 270618 2.442 2.69524569689 0 F160W 484.5016 398.5083 21.9652 2447.9668 292.669118741 17.2251 0.3476 85.2698 0.000e+00
other VELA03MRP 270618 2.442 2.69524569689 1 F160W 319.5264 360.1071 19.3313 42.2497 5.0512051332 0.9130 0.9192 -57.2474 0.000e+00
central VELA03MRP 270618 2.442 2.69524569689 1 F160W 301.5704 301.7047 18.9618 55.4860 6.633684216 1.1160 0.5358 4.6219 0.000e+00
central VELA03MRP 270618 2.442 2.69524569689 5 F160W 307.8820 313.3241 18.4897 47.4817 5.6767221252 1.0111 0.8415 -54.0826 0.000e+00
other VELA03MRP 270618 2.442 2.69524569689 6 F160W 98.3676 392.4829 21.4577 4104.9697 490.773757453 19.9987 0.9979 61.6804 0.000e+00
central VELA03MRP 270618 2.442 2.69524569689 6 F160W 293.9181 301.6957 18.5224 49.2333 5.8861364148 1.0594 0.8380 50.9728 0.000e+00
central VELA03MRP 270618 2.442 2.69524569689 7 F160W 304.9163 313.1312 18.5837 54.8548 6.5582204688 0.9872 0.8053 3.3313 0.000e+00
central VELA03MRP 270618 2.442 2.69524569689 8 F160W 305.3436 313.4695 18.5704 53.3205 6.374785698 1.0010 0.8349 -0.4250 0.000e+00
central VELA03MRP 271947 2.460 2.67718709896 0 F160W 305.9430 306.6647 18.4405 46.5748 5.5682967888 1.0727 0.7863 -74.2622 0.000e+00
other VELA03MRP 271947 2.460 2.67718709896 1 F160W 315.9819 362.6160 19.3427 45.7543 5.4702010908 0.9459 0.6574 -17.1889 0.000e+00
central VELA03MRP 271947 2.460 2.67718709896 1 F160W 295.5318 298.0676 18.9889 56.8286 6.7942001016 1.0769 0.4906 15.6611 0.000e+00
other VELA03MRP 271947 2.460 2.67718709896 5 F160W 283.5299 337.1350 18.1219 6040.3105 722.155362138 0.0688 0.1404 -56.0000 0.000e+00
central VELA03MRP 271947 2.460 2.67718709896 5 F160W 299.4068 296.3777 18.8568 44.1378 5.2769388168 1.0779 0.8564 -77.7937 0.000e+00
other VELA03MRP 271947 2.460 2.67718709896 5 F160W 315.8484 344.1064 19.7067 32.3044 3.8621848464 1.3148 0.8237 -24.3449 0.000e+00
central VELA03MRP 271947 2.460 2.67718709896 6 F160W 297.8335 304.4471 18.4840 47.6826 5.7007409256 1.1334 0.8295 61.2789 0.000e+00
central VELA03MRP 271947 2.460 2.67718709896 7 F160W 302.4277 311.3394 18.5543 56.8943 6.8020549308 0.8988 0.7448 -11.7291 0.000e+00
central VELA03MRP 271947 2.460 2.67718709896 8 F160W 302.8579 311.4773 18.5400 56.0631 6.7026799836 0.8963 0.7559 -13.8318 0.000e+00
central VELA03MRP 273535 2.481 2.6558392893 0 F160W 312.0177 303.8980 18.4352 46.7279 5.5866008124 1.0814 0.7431 -66.4379 0.000e+00
central VELA03MRP 273535 2.481 2.6558392893 1 F160W 299.4677 309.7938 18.4647 58.5609 7.0013069604 0.9539 0.5227 1.0323 0.000e+00
central VELA03MRP 273535 2.481 2.6558392893 5 F160W 313.5316 305.3568 18.4348 46.1777 5.5208211012 1.0501 0.8767 -30.4956 0.000e+00
central VELA03MRP 273535 2.481 2.6558392893 6 F160W 288.4599 305.1028 18.4387 44.3208 5.2988175648 1.2259 0.8926 84.3733 0.000e+00
central VELA03MRP 273535 2.481 2.6558392893 7 F160W 312.8219 308.4659 18.4796 51.1291 6.1127906796 1.1485 0.7883 -5.9086 0.000e+00
central VELA03MRP 273535 2.481 2.6558392893 8 F160W 313.0370 307.9857 18.4741 49.4354 5.9102986824 1.1708 0.8153 -5.1907 0.000e+00
central VELA03MRP 274981 2.500 2.63661489339 0 F160W 300.5230 291.8026 18.5141 46.1698 5.5198766088 1.0443 0.6968 -26.8917 0.000e+00
central VELA03MRP 274981 2.500 2.63661489339 1 F160W 297.3167 306.0654 18.4995 55.3353 6.6156671268 1.0562 0.5618 -0.4057 0.000e+00
other VELA03MRP 274981 2.500 2.63661489339 1 F160W 369.2367 410.3388 21.5305 44.9240 5.370933744 0.6597 0.5570 24.0320 0.000e+00
central VELA03MRP 274981 2.500 2.63661489339 5 F160W 295.8590 297.1627 18.5039 46.6037 5.5717519572 1.0271 0.8152 -24.1778 0.000e+00
central VELA03MRP 274981 2.500 2.63661489339 6 F160W 308.1829 303.8215 18.4284 43.3577 5.1836731812 1.3237 0.9336 80.6778 0.000e+00
other VELA03MRP 274981 2.500 2.63661489339 7 F160W 283.1500 397.6423 20.6799 52.5228 6.2794158768 0.4088 0.9478 -10.7207 0.000e+00
central VELA03MRP 274981 2.500 2.63661489339 7 F160W 293.9032 295.9809 18.6234 45.8097 5.4768244932 1.1207 0.8703 -23.5304 0.000e+00
central VELA03MRP 274981 2.500 2.63661489339 8 F160W 288.1119 289.8353 18.7537 46.4317 5.5511883252 1.1384 0.9623 -79.9165 0.000e+00
other VELA03MRP 274981 2.500 2.63661489339 8 F160W 286.9648 400.3719 20.7054 49.0675 5.86631403 0.3996 0.9591 18.5081 0.000e+00
other VELA03MRP 274981 2.500 2.63661489339 8 F160W 319.8086 326.1494 20.5651 19.0765 2.280710034 1.0539 0.8175 -26.2524 0.000e+00
central VELA03MRP 276457 2.520 2.61719905808 0 F160W 300.7685 294.3713 18.5014 46.5780 5.568679368 1.1285 0.7288 -17.5212 0.000e+00
central VELA03MRP 276457 2.520 2.61719905808 1 F160W 300.4998 304.2107 18.5028 67.0030 8.010610668 0.8582 0.5382 -3.0576 0.000e+00
central VELA03MRP 276457 2.520 2.61719905808 5 F160W 297.2290 297.4641 18.5114 48.6749 5.8193763444 1.0051 0.8395 -21.4200 0.000e+00
central VELA03MRP 276457 2.520 2.61719905808 6 F160W 305.7169 302.0786 18.5002 42.6243 5.0959908108 1.4254 0.9597 -43.5169 0.000e+00
other VELA03MRP 276457 2.520 2.61719905808 7 F160W 65.9598 269.9305 18.2038 49698.8477 5941.79543562 12.6806 0.3026 -81.1808 0.000e+00
central VELA03MRP 276457 2.520 2.61719905808 7 F160W 296.1205 303.5446 18.5658 55.8685 6.679414386 0.8476 0.7464 -3.0028 0.000e+00
central VELA03MRP 276457 2.520 2.61719905808 8 F160W 295.6812 302.1783 18.5343 53.8567 6.4388916252 1.0083 0.8040 -3.6187 0.000e+00
central VELA03MRP 277597 2.535 2.60234440574 0 F160W 301.1594 298.7516 18.4733 49.0353 5.8624643268 1.1123 0.6748 -8.6754 0.000e+00
central VELA03MRP 277597 2.535 2.60234440574 1 F160W 302.8254 297.5374 18.5076 71.3606 8.5315878936 0.8038 0.5250 0.3285 0.000e+00
central VELA03MRP 277597 2.535 2.60234440574 5 F160W 302.0620 298.0035 18.5328 50.0576 5.9846864256 1.0037 0.7960 -15.3695 0.000e+00
central VELA03MRP 277597 2.535 2.60234440574 6 F160W 301.0517 297.3350 18.5059 45.8078 5.4765973368 1.2006 0.9991 -10.1263 0.000e+00
central VELA03MRP 277597 2.535 2.60234440574 7 F160W 300.6694 298.9693 18.5533 54.8392 6.5563553952 0.9890 0.8002 -1.2938 0.000e+00
central VELA03MRP 277597 2.535 2.60234440574 8 F160W 300.8680 299.2305 18.5678 53.1464 6.3539709984 0.9669 0.8121 -5.3467 0.000e+00
central VELA03MRP 279055 2.555 2.58352296142 0 F160W 300.7959 304.7625 18.4812 50.4380 6.030165528 1.1474 0.6550 -21.4405 0.000e+00
central VELA03MRP 279055 2.555 2.58352296142 1 F160W 304.8187 297.5270 18.5217 65.6211 7.8453962316 0.9806 0.5589 9.4171 0.000e+00
other VELA03MRP 279055 2.555 2.58352296142 5 F160W 73.3479 248.6546 19.1754 16753.4277 2002.9728021 10.8913 0.2848 89.7017 0.000e+00
central VELA03MRP 279055 2.555 2.58352296142 5 F160W 302.5293 302.4354 18.5659 51.9844 6.2150469264 0.9806 0.7337 -19.2750 0.000e+00
central VELA03MRP 279055 2.555 2.58352296142 6 F160W 294.3274 298.9380 18.5083 45.7043 5.4642232908 1.1555 0.9944 -86.9779 0.000e+00
central VELA03MRP 279055 2.555 2.58352296142 7 F160W 304.0641 302.4860 18.5859 54.2079 6.4808796924 1.0495 0.8028 -7.2829 0.000e+00
central VELA03MRP 279055 2.555 2.58352296142 8 F160W 303.8308 302.8157 18.5807 53.4075 6.38518707 1.0679 0.8108 -13.6576 0.000e+00
central VELA03MRP 280560 2.575 2.56429997149 0 F160W 300.0063 297.4564 18.4225 48.3215 5.777125254 1.3522 0.6319 -26.0011 0.000e+00
central VELA03MRP 280560 2.575 2.56429997149 1 F160W 299.2097 307.9768 18.5270 63.6642 7.6114370952 1.0721 0.5682 12.4202 0.000e+00
central VELA03MRP 280560 2.575 2.56429997149 5 F160W 297.1331 304.0089 18.5038 48.8472 5.8399758432 1.2088 0.7870 -26.9246 0.000e+00
central VELA03MRP 280560 2.575 2.56429997149 6 F160W 305.0707 301.5656 18.4448 44.9577 5.3749627812 1.2998 0.9754 13.0646 0.000e+00
central VELA03MRP 280560 2.575 2.56429997149 7 F160W 295.2668 309.6072 18.5411 55.1982 6.5992759992 1.1023 0.8020 -7.5636 0.000e+00
central VELA03MRP 280560 2.575 2.56429997149 8 F160W 295.3545 308.7711 18.5431 54.1569 6.4747823364 1.1137 0.8079 -9.6117 0.000e+00
central VELA03MRP 281971 2.594 2.54646399807 0 F160W 301.6100 307.3253 18.4185 48.9961 5.8577777316 1.2139 0.6609 -18.3825 0.000e+00
central VELA03MRP 281971 2.594 2.54646399807 1 F160W 304.3117 292.0469 18.6449 63.6694 7.6120587864 1.2143 0.6241 15.5804 0.000e+00
other VELA03MRP 281971 2.594 2.54646399807 1 F160W 299.4319 367.5000 20.3716 23.8566 2.8521996696 0.7373 0.5577 33.6367 0.000e+00
other VELA03MRP 281971 2.594 2.54646399807 5 F160W 323.0619 363.2384 19.9824 22.1631 2.6497315836 1.3605 0.6999 -8.2124 0.000e+00
central VELA03MRP 281971 2.594 2.54646399807 5 F160W 299.2682 294.6451 18.5988 45.6295 5.455280502 1.5247 0.8162 -28.9212 0.000e+00
other VELA03MRP 281971 2.594 2.54646399807 6 F160W 314.6692 187.8945 19.1190 6694.0801 800.317440436 8.2982 0.5269 15.5356 0.000e+00
other VELA03MRP 281971 2.594 2.54646399807 6 F160W 288.1597 361.2451 20.0619 32.1234 3.8405452104 1.2286 0.7566 -39.2043 0.000e+00
central VELA03MRP 281971 2.594 2.54646399807 6 F160W 296.8122 293.1050 18.7291 44.8597 5.3632462932 1.0230 0.8563 71.8324 0.000e+00
other VELA03MRP 281971 2.594 2.54646399807 7 F160W 325.0170 367.7037 20.0427 21.4032 2.5588809792 1.2855 0.7214 -1.1701 0.000e+00
central VELA03MRP 281971 2.594 2.54646399807 7 F160W 300.8753 293.6989 18.6795 48.1812 5.7603515472 1.4873 0.8962 4.0069 0.000e+00
other VELA03MRP 281971 2.594 2.54646399807 8 F160W 324.9081 367.5205 20.0629 22.1259 2.6452841004 1.2596 0.6997 -3.7381 0.000e+00
central VELA03MRP 281971 2.594 2.54646399807 8 F160W 300.4413 293.8674 18.6659 47.2155 5.644896318 1.4973 0.8865 -1.4004 0.000e+00
central VELA03MRP 283246 2.612 2.53049998941 0 F160W 304.0726 303.1173 18.4201 51.0441 6.1026284196 1.1584 0.6317 -9.0315 0.000e+00
central VELA03MRP 283246 2.612 2.53049998941 1 F160W 297.6568 303.6223 18.5491 65.6575 7.84974807 1.0626 0.5746 3.4237 0.000e+00
other VELA03MRP 283246 2.612 2.53049998941 5 F160W 211.3572 106.6427 23.7636 46.9286 5.6105957016 0.1154 0.4792 -24.0497 0.000e+00
central VELA03MRP 283246 2.612 2.53049998941 5 F160W 303.6165 304.7685 18.4897 57.6211 6.8889482316 0.9199 0.5488 -19.2348 0.000e+00
other VELA03MRP 283246 2.612 2.53049998941 5 F160W 240.0605 299.0229 17.9554 124747.6406 14914.3289196 15.4379 0.6360 71.8527 0.000e+00
other VELA03MRP 283246 2.612 2.53049998941 6 F160W 73.3138 -245.2099 15.2570 17180.0488 2053.97791433 1.2888 0.5661 69.8229 0.000e+00
other VELA03MRP 283246 2.612 2.53049998941 6 F160W 281.9802 371.1648 20.2560 31.8821 3.8116963476 1.4415 0.4275 12.4561 0.000e+00
central VELA03MRP 283246 2.612 2.53049998941 6 F160W 304.1630 298.4709 18.6339 48.6005 5.810481378 1.0223 0.8587 51.6175 0.000e+00
central VELA03MRP 283246 2.612 2.53049998941 7 F160W 302.5623 305.3711 18.5991 59.0392 7.0584905952 0.8748 0.6736 -19.9600 0.000e+00
other VELA03MRP 283246 2.612 2.53049998941 7 F160W 162.0560 123.1620 23.8635 32.5412 3.8904957072 0.2213 0.6611 84.6302 0.000e+00
other VELA03MRP 283246 2.612 2.53049998941 7 F160W 231.0944 253.4100 13.9463 44073.9531 5269.30553682 1.2926 0.2613 -63.8448 0.000e+00
central VELA03MRP 283246 2.612 2.53049998941 8 F160W 301.3063 299.3238 18.5726 53.6259 6.4112981004 1.2252 0.7753 -19.0504 0.000e+00
central VELA03MRP 284593 2.630 2.51378986834 0 F160W 299.6841 304.9709 18.3428 43.5305 5.204332458 1.3715 0.7219 -8.2945 0.000e+00
central VELA03MRP 284593 2.630 2.51378986834 1 F160W 304.2249 295.4104 18.4066 56.0532 6.7014963792 1.1130 0.6128 10.8457 0.000e+00
other VELA03MRP 284593 2.630 2.51378986834 5 F160W 284.0496 129.6650 24.3131 17.6416 2.1091591296 0.1770 0.4764 -76.2040 0.000e+00
central VELA03MRP 284593 2.630 2.51378986834 5 F160W 300.9478 296.9232 18.3206 48.8392 5.8390193952 1.3655 0.6014 -16.3660 0.000e+00
central VELA03MRP 284593 2.630 2.51378986834 6 F160W 296.9828 296.5554 18.3594 49.1992 5.8820595552 1.1869 0.7813 16.7179 0.000e+00
central VELA03MRP 284593 2.630 2.51378986834 7 F160W 301.8649 293.9659 18.4947 36.7371 4.3921407276 1.5257 0.9662 -17.9588 0.000e+00
other VELA03MRP 284593 2.630 2.51378986834 7 F160W 152.8753 367.5662 22.1308 1403.4607 167.792147449 19.9949 0.7849 18.9989 0.000e+00
other VELA03MRP 284593 2.630 2.51378986834 7 F160W 142.2251 320.9757 21.7497 1813.4590 216.809904204 8.8096 0.9723 76.1613 0.000e+00
central VELA03MRP 284593 2.630 2.51378986834 8 F160W 302.1707 295.8802 18.3889 47.3480 5.660737488 1.3285 0.6324 -19.7826 0.000e+00
other VELA03MRP 284593 2.630 2.51378986834 8 F160W 156.2114 362.6442 20.5151 4442.0659 531.07563074 14.8338 0.9834 15.0560 0.000e+00
central VELA03MRP 285845 2.647 2.49839948224 0 F160W 298.5782 298.8434 18.2021 40.6780 4.863298968 1.5280 0.6835 2.3444 0.000e+00
central VELA03MRP 285845 2.647 2.49839948224 1 F160W 302.0287 300.6863 18.2518 52.2078 6.2417557368 1.2666 0.5857 -1.0202 0.000e+00
central VELA03MRP 285845 2.647 2.49839948224 5 F160W 298.1898 300.3392 18.2524 47.5110 5.680225116 1.4103 0.6026 -13.2599 0.000e+00
central VELA03MRP 285845 2.647 2.49839948224 6 F160W 300.6107 299.7360 18.2567 44.3370 5.300754372 1.4436 0.7636 32.9455 0.000e+00
central VELA03MRP 285845 2.647 2.49839948224 7 F160W 299.5065 303.1878 18.2517 45.3405 5.420728818 1.4462 0.6729 -19.0312 0.000e+00
central VELA03MRP 285845 2.647 2.49839948224 8 F160W 299.1395 302.9840 18.2504 45.8126 5.4771712056 1.4253 0.6635 -18.3116 0.000e+00
central VELA03MRP 287363 2.668 2.47991912668 0 F160W 301.5488 300.6213 18.2696 42.5806 5.0907662136 1.3952 0.7092 3.7893 0.000e+00
central VELA03MRP 287363 2.668 2.47991912668 1 F160W 300.1924 297.1904 18.2052 50.7991 6.0733371996 1.1833 0.6269 -1.6525 0.000e+00
central VELA03MRP 287363 2.668 2.47991912668 5 F160W 301.0501 294.5080 18.2110 46.8542 5.6017007352 1.3859 0.5671 -6.3200 0.000e+00
central VELA03MRP 287363 2.668 2.47991912668 6 F160W 303.2423 295.9398 18.1241 41.7058 4.9861786248 1.4613 0.7190 22.6114 0.000e+00
central VELA03MRP 287363 2.668 2.47991912668 7 F160W 300.6834 296.6305 18.2128 46.2540 5.529943224 1.3090 0.6646 -11.7020 0.000e+00
central VELA03MRP 288715 2.686 2.46362329633 0 F160W 302.9508 301.2646 18.1622 37.6738 4.5041288328 1.6130 0.6657 7.6000 0.000e+00
central VELA03MRP 288715 2.686 2.46362329633 1 F160W 300.7064 305.2332 18.1939 49.4939 5.9172927084 1.2758 0.6191 -4.8422 0.000e+00
central VELA03MRP 288715 2.686 2.46362329633 5 F160W 303.5080 304.2392 18.2084 47.7842 5.7128878152 1.1904 0.5830 -6.3134 0.000e+00
central VELA03MRP 288715 2.686 2.46362329633 6 F160W 301.4964 301.7620 18.0765 39.4973 4.7221391988 1.4821 0.7425 31.1545 0.000e+00
