galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
central VELA03MRP 305920 2.925 2.26882845188 7 F160W 21.6741 21.9200 24.4256 3.0167 1.5162926741 0.8921 0.7936 -44.9298 3.732e-04
central VELA03MRP 305920 2.925 2.26882845188 8 F160W 21.6835 22.1170 24.3997 3.1762 1.59646262189 0.8150 0.7784 -45.0621 3.331e-04
central VELA03MRP 307601 2.949 2.25096472378 0 F160W 22.1027 20.7894 24.2539 4.8652 2.44857407644 0.8221 0.5029 19.3551 4.961e-04
central VELA03MRP 307601 2.949 2.25096472378 1 F160W 21.2854 22.0836 24.4679 3.5029 1.76295119057 1.5269 0.6465 -69.6837 3.941e-04
central VELA03MRP 307601 2.949 2.25096472378 5 F160W 21.3946 21.3871 24.3091 3.2021 1.61156356371 1.2280 0.7912 -32.9432 5.389e-04
central VELA03MRP 307601 2.949 2.25096472378 6 F160W 22.8480 21.9374 24.3506 4.6326 2.33151037296 0.9673 0.4299 82.4252 6.642e-04
central VELA03MRP 307601 2.949 2.25096472378 7 F160W 21.2274 21.8207 24.2651 3.9757 2.00090355087 1.1176 0.6395 -42.4263 5.768e-04
central VELA03MRP 307601 2.949 2.25096472378 8 F160W 21.3265 21.9450 24.2904 3.6657 1.84488571734 1.0743 0.6241 -43.2856 6.055e-04
central VELA03MRP 309277 2.972 2.23334745228 0 F160W 22.7480 21.7070 24.2450 4.3987 2.21657436759 0.9027 0.5945 21.3943 5.506e-04
central VELA03MRP 309277 2.972 2.23334745228 1 F160W 21.7287 22.5431 24.4247 3.8665 1.94839038631 0.5902 0.6832 -67.6832 4.506e-04
central VELA03MRP 309277 2.972 2.23334745228 5 F160W 22.0963 21.2369 24.2038 4.6079 2.32199355 0.8887 0.5266 -6.6570 5.607e-04
central VELA03MRP 309277 2.972 2.23334745228 6 F160W 23.2455 22.3399 24.3076 5.1914 2.6160284111 1.1176 0.3783 77.8698 6.151e-04
central VELA03MRP 309277 2.972 2.23334745228 7 F160W 21.4769 21.6293 24.2426 4.3680 2.20110415296 0.5009 0.6032 -38.2971 6.785e-04
central VELA03MRP 309277 2.972 2.23334745228 8 F160W 21.6201 22.0302 24.2174 3.9205 1.97560183875 0.9385 0.6861 -25.9491 5.942e-04
central VELA03MRP 310667 2.992 2.21888066644 0 F160W 23.1700 21.6385 24.3146 4.7039 2.37277985515 0.9267 0.6014 41.2155 7.959e-04
central VELA03MRP 310667 2.992 2.21888066644 1 F160W 21.7647 22.5664 24.4886 4.0330 2.03435896933 0.5019 0.6753 -56.8793 6.839e-04
central VELA03MRP 310667 2.992 2.21888066644 5 F160W 22.5275 21.6273 24.3830 4.5738 2.30715374509 0.6229 0.5504 5.4487 8.736e-04
central VELA03MRP 310667 2.992 2.21888066644 6 F160W 23.2728 22.5550 24.3418 5.7267 2.88870902794 1.3078 0.2998 -87.9179 8.615e-04
central VELA03MRP 310667 2.992 2.21888066644 7 F160W 21.9405 21.9308 24.4136 3.8223 1.92807594557 0.5741 0.7874 -10.0733 8.426e-04
central VELA03MRP 310667 2.992 2.21888066644 8 F160W 21.7485 21.7267 24.3737 4.4073 2.22316644819 0.5094 0.6675 -25.5639 7.897e-04
central VELA03MRP 312061 3.012 2.20450168397 0 F160W 23.0504 21.2917 24.3147 6.0574 3.05856981717 0.7380 0.5083 39.2239 6.284e-04
central VELA03MRP 312061 3.012 2.20450168397 1 F160W 21.2990 22.4235 24.5248 3.7998 1.91863730169 0.4702 0.6976 -66.9891 6.122e-04
central VELA03MRP 312061 3.012 2.20450168397 5 F160W 22.4292 20.7447 24.3376 5.2585 2.65518033869 0.8446 0.5690 2.1123 7.020e-04
central VELA03MRP 312061 3.012 2.20450168397 6 F160W 23.6801 22.4970 24.3636 6.9138 3.49099283553 0.7366 0.3504 85.3786 9.467e-04
central VELA03MRP 312061 3.012 2.20450168397 7 F160W 21.5925 21.2629 24.3151 5.7922 2.92466208191 0.7097 0.5369 -35.2909 7.945e-04
central VELA03MRP 312061 3.012 2.20450168397 8 F160W 21.7356 21.6393 24.3085 5.2673 2.65962373262 0.8143 0.5593 -31.5334 7.920e-04
central VELA03MRP 313431 3.031 2.19049487766 0 F160W 23.9752 20.6321 24.4373 7.9079 3.99676902036 0.1224 0.4231 39.4260 8.102e-04
central VELA03MRP 313431 3.031 2.19049487766 1 F160W 21.6061 22.6124 24.3820 4.3290 2.18794029884 1.2761 0.4987 -64.0192 3.954e-04
central VELA03MRP 313431 3.031 2.19049487766 5 F160W 22.5017 20.4601 24.3026 6.2266 3.14701526097 0.4170 0.5194 -2.6569 5.852e-04
central VELA03MRP 313431 3.031 2.19049487766 6 F160W 23.8934 22.3817 24.2008 8.4954 4.2937001651 0.7277 0.2854 84.7525 5.864e-04
central VELA03MRP 313431 3.031 2.19049487766 7 F160W 21.4883 21.2567 24.3653 5.4696 2.76441632213 0.6464 0.6374 -33.4803 6.114e-04
central VELA03MRP 313431 3.031 2.19049487766 8 F160W 21.1439 20.6939 24.3894 5.9777 3.02121753854 0.3773 0.5579 -39.9642 7.301e-04
central VELA03MRP 315222 3.056 2.1723674109 0 F160W 24.0461 20.6753 24.5796 6.3955 3.23632132958 0.1764 0.4386 47.2622 6.571e-04
central VELA03MRP 315222 3.056 2.1723674109 1 F160W 21.4578 22.2829 24.6930 4.0548 2.05185454259 0.4323 0.5882 -55.5751 3.588e-04
central VELA03MRP 315222 3.056 2.1723674109 5 F160W 22.6035 20.8389 24.5246 5.8161 2.94312696192 0.4959 0.4508 0.7549 3.320e-04
central VELA03MRP 315222 3.056 2.1723674109 6 F160W 24.0146 22.6933 24.3766 7.7454 3.91941259106 0.4662 0.2716 88.5802 3.706e-04
central VELA03MRP 315222 3.056 2.1723674109 7 F160W 21.7873 21.4589 24.4429 5.1080 2.58480640317 0.6490 0.5997 -25.9390 2.310e-04
central VELA03MRP 315222 3.056 2.1723674109 8 F160W 21.7836 21.3347 24.4739 4.8877 2.47332777149 0.4136 0.6722 -23.9195 3.883e-04
central VELA03MRP 316725 3.078 2.15731312653 0 F160W 23.2123 21.8821 24.3765 5.2064 2.63722049274 1.0816 0.6370 42.5238 4.133e-04
central VELA03MRP 316725 3.078 2.15731312653 1 F160W 22.1377 22.4216 24.3741 4.4485 2.25331810117 2.5429 0.8551 -27.7704 -6.224e-06
central VELA03MRP 316725 3.078 2.15731312653 5 F160W 22.7209 21.5231 24.3728 4.8386 2.45091715507 1.0602 0.5747 28.1445 2.933e-04
central VELA03MRP 316725 3.078 2.15731312653 6 F160W 23.3288 22.2282 24.2890 6.1345 3.1073350324 1.0618 0.3629 88.5967 4.268e-04
central VELA03MRP 316725 3.078 2.15731312653 7 F160W 21.9921 21.6347 24.4160 4.2452 2.15033966575 1.3396 0.6908 -11.7641 3.803e-04
central VELA03MRP 316725 3.078 2.15731312653 8 F160W 22.0043 21.5583 24.3858 4.8368 2.45000539322 1.2853 0.5956 -7.7831 3.674e-04
central VELA03MRP 318156 3.098 2.14311218396 0 F160W 23.6871 22.0428 24.6427 4.8348 2.45125281027 0.3303 0.5391 55.6575 6.762e-04
central VELA03MRP 318156 3.098 2.14311218396 1 F160W 23.1518 23.2418 24.7079 4.0415 2.04904819903 0.8111 0.4656 -59.0714 4.923e-04
central VELA03MRP 318156 3.098 2.14311218396 5 F160W 23.4393 22.3019 24.4881 4.4951 2.27902426314 0.9584 0.5314 25.6883 3.757e-04
central VELA03MRP 318156 3.098 2.14311218396 6 F160W 23.4193 22.9065 24.4163 5.6479 2.86349605922 1.2236 0.3801 77.8912 3.438e-04
central VELA03MRP 318156 3.098 2.14311218396 7 F160W 22.4860 22.5801 24.5139 3.7783 1.91560529764 0.6717 0.8545 30.0114 3.564e-04
central VELA03MRP 318156 3.098 2.14311218396 8 F160W 22.3853 21.9538 24.4819 3.9178 1.98633206339 0.8628 0.7994 14.0882 2.659e-04
central VELA03MRP 319979 3.124 2.12520509158 0 F160W 23.1631 22.6937 24.6427 2.8496 1.44640303302 2.0317 0.9987 6.4560 5.475e-04
central VELA03MRP 319979 3.124 2.12520509158 1 F160W 22.7230 23.3946 24.7052 3.9046 1.98190106778 0.5051 0.7554 -68.3451 5.660e-04
central VELA03MRP 319979 3.124 2.12520509158 5 F160W 22.6882 22.7045 24.5544 4.7036 2.38745834718 0.7914 0.5607 37.0051 5.348e-04
central VELA03MRP 319979 3.124 2.12520509158 6 F160W 22.8235 22.9168 24.4241 5.9303 3.01010805262 1.2693 0.3851 87.1634 4.989e-04
central VELA03MRP 319979 3.124 2.12520509158 7 F160W 22.3220 21.8748 24.5961 5.1579 2.61805242983 0.5165 0.5600 -29.7520 5.644e-04
central VELA03MRP 319979 3.124 2.12520509158 8 F160W 22.6504 22.0708 24.6064 4.8361 2.4547128397 0.6501 0.6205 -15.1084 5.436e-04
central VELA03MRP 321521 3.146 2.11021675101 0 F160W 22.6193 23.0700 24.5395 4.3184 2.19399180483 0.8424 0.5965 57.0705 7.999e-04
central VELA03MRP 321521 3.146 2.11021675101 1 F160W 22.8164 23.0410 24.6106 3.8379 1.94987058812 0.8880 0.6039 -55.8077 5.133e-04
central VELA03MRP 321521 3.146 2.11021675101 5 F160W 22.8966 22.5158 24.4894 4.7944 2.43582676664 1.0065 0.4960 31.0116 6.798e-04
central VELA03MRP 321521 3.146 2.11021675101 6 F160W 22.7213 22.9262 24.4371 5.4124 2.74980577169 1.2695 0.4613 88.4340 8.206e-04
central VELA03MRP 321521 3.146 2.11021675101 7 F160W 22.5628 22.4980 24.5694 4.1863 2.12687752236 0.7260 0.7195 7.7376 7.775e-04
central VELA03MRP 321521 3.146 2.11021675101 8 F160W 22.5992 22.3253 24.5914 4.0760 2.0708388747 0.8925 0.5800 6.6102 8.310e-04
central VELA03MRP 322735 3.164 2.09851735944 0 F160W 23.1430 22.5783 24.5280 4.2281 2.14965841707 1.0669 0.5977 56.7957 7.694e-04
central VELA03MRP 322735 3.164 2.09851735944 1 F160W 23.1041 22.9252 24.6245 3.1841 1.61886600737 1.5619 0.6589 -45.2858 5.278e-04
central VELA03MRP 322735 3.164 2.09851735944 5 F160W 23.1009 23.0909 24.4760 4.7116 2.39548038075 1.9287 0.3684 36.3612 4.814e-04
central VELA03MRP 322735 3.164 2.09851735944 6 F160W 23.0614 23.3215 24.4393 4.6734 2.37605866614 1.1460 0.4389 86.1036 7.460e-04
central VELA03MRP 322735 3.164 2.09851735944 7 F160W 22.7992 23.1571 24.2491 4.5669 2.32191173929 4.0536 0.8153 6.1506 1.782e-04
central VELA03MRP 322735 3.164 2.09851735944 8 F160W 22.8246 23.0663 24.3925 4.0378 2.05290573932 1.7049 0.7205 34.2504 3.694e-04
central VELA03MRP 324406 3.188 2.08255704272 0 F160W 23.3466 22.8125 24.5813 3.3744 1.71727037245 1.0798 0.8067 69.8449 6.439e-04
central VELA03MRP 324406 3.188 2.08255704272 1 F160W 23.0764 23.0118 24.6197 3.0958 1.57548767753 1.3347 0.6318 -63.5287 4.226e-04
central VELA03MRP 324406 3.188 2.08255704272 5 F160W 23.2450 23.0045 24.5701 3.9269 1.99844387909 1.1992 0.4721 57.3357 5.716e-04
central VELA03MRP 324406 3.188 2.08255704272 6 F160W 23.0125 23.0981 24.4375 3.6390 1.85192830884 1.7542 0.5879 85.9720 6.191e-04
central VELA03MRP 324406 3.188 2.08255704272 7 F160W 23.0079 22.9690 24.3661 3.7476 1.90719607865 3.1663 0.7394 47.4499 1.721e-04
central VELA03MRP 324406 3.188 2.08255704272 8 F160W 23.0115 23.2433 24.3986 3.6975 1.88169962131 3.0487 0.8118 64.5655 2.031e-04
central VELA03MRP 326064 3.211 2.0668825752 0 F160W 23.2087 22.8578 24.4751 2.7953 1.42387530669 1.1972 0.8399 -77.1380 6.159e-04
central VELA03MRP 326064 3.211 2.0668825752 1 F160W 23.0741 23.1196 24.5478 2.7608 1.40630163014 1.6311 0.6823 -86.5806 4.230e-04
central VELA03MRP 326064 3.211 2.0668825752 5 F160W 23.0949 23.0863 24.5268 3.1382 1.59854237022 0.9810 0.5326 68.5165 5.525e-04
central VELA03MRP 326064 3.211 2.0668825752 6 F160W 22.9511 23.1210 24.4582 3.0339 1.545413835 1.1746 0.6746 78.6795 6.132e-04
central VELA03MRP 326064 3.211 2.0668825752 7 F160W 23.1121 23.0704 24.4621 2.7692 1.41058043834 1.8987 0.6471 61.4791 4.344e-04
central VELA03MRP 326064 3.211 2.0668825752 8 F160W 23.0472 23.2254 24.4321 3.0301 1.54347818367 2.2665 0.6834 -84.0974 3.524e-04
central VELA03MRP 327803 3.236 2.05061271556 0 F160W 23.0404 23.4994 24.4494 2.4703 1.25950586145 1.1158 0.9932 76.7652 5.760e-04
central VELA03MRP 327803 3.236 2.05061271556 1 F160W 23.5119 23.7144 24.5324 2.5846 1.31778279945 1.6379 0.5690 79.7952 5.777e-04
central VELA03MRP 327803 3.236 2.05061271556 5 F160W 22.8994 23.6978 24.4182 3.4990 1.78399830352 2.1039 0.4521 87.8190 2.959e-04
central VELA03MRP 327803 3.236 2.05061271556 6 F160W 22.8585 23.7659 24.2456 3.6455 1.85869271663 2.3080 0.6506 77.5228 3.028e-04
central VELA03MRP 327803 3.236 2.05061271556 7 F160W 22.9290 23.8160 24.2265 2.9200 1.48878966742 3.6401 0.8139 -80.0769 1.412e-04
central VELA03MRP 327803 3.236 2.05061271556 8 F160W 23.0908 23.7352 24.2825 3.0841 1.57245760729 2.8238 0.5835 -71.9436 2.035e-04
central VELA03MRP 329137 3.256 2.0382485105 0 F160W 23.2165 23.4438 24.3497 2.9488 1.50452114454 1.9264 0.6192 72.6405 6.124e-04
central VELA03MRP 329137 3.256 2.0382485105 1 F160W 23.5164 23.7289 24.5273 0.0193 0.00984714395334 19.7494 0.3775 -52.2006 8.388e-04
central VELA03MRP 329137 3.256 2.0382485105 5 F160W 22.9554 23.4706 24.4419 3.0969 1.58008394348 1.0943 0.6709 -89.2955 5.572e-04
central VELA03MRP 329137 3.256 2.0382485105 6 F160W 23.1671 23.6128 24.3784 2.4348 1.24227078226 1.3314 0.8829 -64.6129 7.523e-04
central VELA03MRP 329137 3.256 2.0382485105 7 F160W 23.2594 23.6483 24.3830 2.7649 1.41069265889 1.1843 0.7942 86.9463 5.530e-04
central VELA03MRP 329137 3.256 2.0382485105 8 F160W 23.2699 23.6896 24.3166 3.2239 1.64488121198 1.5324 0.6032 -82.5178 4.863e-04
central VELA03MRP 330441 3.274 2.02625884802 0 F160W 23.5817 23.3923 24.4072 3.0838 1.57444238393 1.0183 0.7599 -70.1064 6.489e-04
central VELA03MRP 330441 3.274 2.02625884802 1 F160W 23.4346 23.4984 24.5469 2.9877 1.52537827046 1.1826 0.6250 71.2196 5.719e-04
central VELA03MRP 330441 3.274 2.02625884802 5 F160W 23.2062 23.6009 24.4069 3.0353 1.54968057849 1.6948 0.7731 70.3827 4.423e-04
central VELA03MRP 330441 3.274 2.02625884802 6 F160W 22.9211 23.6516 24.4018 2.9856 1.52430610982 1.4943 0.7954 59.1573 6.039e-04
central VELA03MRP 330441 3.274 2.02625884802 7 F160W 23.2332 23.5566 24.4049 3.2141 1.64096739937 1.3053 0.6415 -78.2635 4.661e-04
central VELA03MRP 330441 3.274 2.02625884802 8 F160W 23.3141 23.3540 24.4106 3.2162 1.64203956002 1.3196 0.6843 -87.9098 4.290e-04
central VELA03MRP 332038 3.298 2.01170347972 0 F160W 23.6717 23.4757 24.3976 3.5594 1.81869026157 2.4126 0.6844 -56.8235 4.593e-04
central VELA03MRP 332038 3.298 2.01170347972 1 F160W 23.6113 23.5109 24.5683 3.1925 1.63122117775 2.4160 0.4773 85.1770 4.185e-04
central VELA03MRP 332038 3.298 2.01170347972 5 F160W 23.6557 23.5471 24.5284 3.2026 1.63638181483 1.4989 0.5131 -86.8423 5.676e-04
central VELA03MRP 332038 3.298 2.01170347972 6 F160W 23.4594 23.4955 24.4681 3.2809 1.6763895261 1.7454 0.6167 53.4621 6.092e-04
central VELA03MRP 332038 3.298 2.01170347972 7 F160W 23.4582 23.5977 24.4314 3.2414 1.65620683651 1.4464 0.6688 74.3687 4.674e-04
central VELA03MRP 332038 3.298 2.01170347972 8 F160W 23.3734 23.4890 24.4463 2.9189 1.49142411769 1.3283 0.8052 -89.8743 4.414e-04
central VELA03MRP 333421 3.318 1.99921120745 0 F160W 23.6896 23.3877 24.3354 3.7741 1.9296626852 2.2321 0.6972 -55.0068 2.211e-04
central VELA03MRP 333421 3.318 1.99921120745 1 F160W 23.4686 23.3112 24.4809 3.8879 1.98784758056 2.2196 0.4948 83.8620 2.430e-04
central VELA03MRP 333421 3.318 1.99921120745 5 F160W 23.8812 23.3978 24.5303 3.6984 1.8909579701 1.2165 0.5561 -86.9637 4.948e-04
central VELA03MRP 333421 3.318 1.99921120745 6 F160W 23.5966 23.0490 24.4842 3.3451 1.71031892326 1.4613 0.6754 59.8628 7.049e-04
central VELA03MRP 333421 3.318 1.99921120745 7 F160W 23.6417 23.4567 24.6002 2.9455 1.50600711143 0.8923 0.6856 78.2455 6.621e-04
central VELA03MRP 333421 3.318 1.99921120745 8 F160W 23.4887 23.6865 24.6075 2.8660 1.46535949121 1.0466 0.6371 -79.3354 6.720e-04
central VELA03MRP 334804 3.338 1.98682214072 0 F160W 23.2671 23.4042 24.5317 2.9156 1.49167134005 1.2574 0.8255 0.0855 7.001e-04
central VELA03MRP 334804 3.338 1.98682214072 1 F160W 23.1114 23.5327 24.6500 3.3561 1.71703875166 2.2169 0.5114 66.5646 3.921e-04
central VELA03MRP 334804 3.338 1.98682214072 5 F160W 23.5640 23.5372 24.6002 2.9665 1.51771265957 1.4026 0.5264 -80.1516 5.970e-04
central VELA03MRP 334804 3.338 1.98682214072 6 F160W 23.4770 23.3288 24.5230 3.1844 1.62919406477 2.0709 0.4796 -70.2714 7.010e-04
central VELA03MRP 334804 3.338 1.98682214072 7 F160W 23.4722 23.4016 24.4552 3.5613 1.82202261741 2.4733 0.4823 -64.5266 4.710e-04
central VELA03MRP 334804 3.338 1.98682214072 8 F160W 23.6280 23.4449 24.4092 3.1735 1.62361743643 3.6312 0.6882 -65.6178 4.455e-04
central VELA03MRP 336225 3.358 1.97419882519 0 F160W 24.1737 23.7851 24.4506 3.2807 1.67952854327 1.8721 0.7825 -9.2190 5.790e-04
central VELA03MRP 336225 3.358 1.97419882519 1 F160W 24.0836 23.9142 24.5745 3.6450 1.86602906094 2.0143 0.5260 70.6903 3.543e-04
central VELA03MRP 336225 3.358 1.97419882519 5 F160W 24.2226 23.9711 24.5167 3.0096 1.54074103205 1.3086 0.6844 80.4633 5.981e-04
central VELA03MRP 336225 3.358 1.97419882519 6 F160W 24.2089 23.9601 24.3185 3.9799 2.03747848001 1.7769 0.7339 27.5799 5.372e-04
central VELA03MRP 336225 3.358 1.97419882519 7 F160W 23.9969 24.1564 24.4645 2.6315 1.347175713 1.2872 0.9797 74.0223 4.866e-04
central VELA03MRP 336225 3.358 1.97419882519 8 F160W 23.9720 23.9363 24.4780 2.9880 1.52968308206 1.0365 0.8068 -69.4549 4.602e-04
central VELA03MRP 337681 3.380 1.96137478863 0 F160W 23.8599 24.2490 24.5047 2.8514 1.46066928368 1.4485 0.8893 -12.7061 4.832e-04
central VELA03MRP 337681 3.380 1.96137478863 1 F160W 23.4227 23.9657 24.5206 3.8545 1.97452120149 1.6947 0.5148 86.2641 2.373e-04
central VELA03MRP 337681 3.380 1.96137478863 5 F160W 23.7966 24.1272 24.4257 3.1911 1.63468533041 2.3371 0.8417 83.0658 2.434e-04
central VELA03MRP 337681 3.380 1.96137478863 6 F160W 23.8655 23.6208 23.8582 8.2291 4.21547085723 6.4796 0.8130 -81.2806 -1.456e-04
central VELA03MRP 337681 3.380 1.96137478863 7 F160W 23.9562 24.0999 24.5209 2.7337 1.40037582268 0.9524 0.8635 85.0875 4.004e-04
central VELA03MRP 337681 3.380 1.96137478863 8 F160W 23.9113 23.9721 24.5135 2.5076 1.28455295495 1.5274 0.8690 -88.4790 3.716e-04
central VELA03MRP 339196 3.402 1.94814797344 0 F160W 24.0497 24.1651 24.5820 2.8813 1.47691648787 1.3887 0.6754 22.9903 8.080e-04
other VELA03MRP 339196 3.402 1.94814797344 0 F160W 24.2817 6.5423 26.6245 2.1310 1.0923225751 0.0540 0.0937 -40.6863 8.080e-04
central VELA03MRP 339196 3.402 1.94814797344 1 F160W 24.0288 24.3831 24.9286 1.000e-02 0.00512586848945 0.7869 0.7799 34.5321 8.805e-04
other VELA03MRP 339196 3.402 1.94814797344 1 F160W 40.4779 5.2313 26.4025 1.000e-02 0.00512586848945 3.3857 0.7022 54.1784 8.805e-04
central VELA03MRP 339196 3.402 1.94814797344 5 F160W 23.9515 24.2228 24.5816 2.5699 1.3172969431 0.9818 0.7927 -83.3551 6.129e-04
central VELA03MRP 339196 3.402 1.94814797344 6 F160W 24.5730 23.3758 24.4279 3.9663 2.03307321897 0.9877 0.8164 56.1030 5.912e-04
central VELA03MRP 340732 3.424 1.93485789418 0 F160W 23.9161 24.0814 24.4841 3.4151 1.75161153645 2.1481 0.6017 -28.1748 5.618e-04
other VELA03MRP 340732 3.424 1.93485789418 0 F160W 27.4943 12.2324 25.7715 2.4098 1.23599118051 0.2346 0.9796 -80.1032 5.618e-04
central VELA03MRP 340732 3.424 1.93485789418 1 F160W 23.8974 24.0014 24.5539 4.0247 2.0642765807 1.9769 0.3391 78.0223 3.746e-04
other VELA03MRP 340732 3.424 1.93485789418 1 F160W 35.6651 12.0130 25.0244 14.0764 7.21981336761 19.9323 0.4392 45.8661 3.746e-04
central VELA03MRP 340732 3.424 1.93485789418 5 F160W 23.9743 23.9410 24.4338 2.8500 1.46177063011 1.7764 0.8637 76.5754 5.097e-04
other VELA03MRP 340732 3.424 1.93485789418 5 F160W 24.1476 7.1596 26.2740 9.745e-03 0.00499822975103 0.3600 0.5305 -18.4350 5.097e-04
central VELA03MRP 340732 3.424 1.93485789418 6 F160W 25.2798 23.1542 24.3127 5.1981 2.66611575873 0.4634 0.6044 68.3702 5.296e-04
central VELA03MRP 340732 3.424 1.93485789418 7 F160W 23.8241 23.9632 24.4534 3.0342 1.55624717399 1.5596 0.7720 -39.2649 5.260e-04
other VELA03MRP 340732 3.424 1.93485789418 7 F160W 21.7926 7.1104 25.7736 2.1408 1.0980205491 0.5008 0.5868 -11.6080 5.260e-04
central VELA03MRP 340732 3.424 1.93485789418 8 F160W 23.8334 23.8622 24.4693 3.1149 1.59763836341 1.3273 0.7659 -38.8964 5.863e-04
other VELA03MRP 340732 3.424 1.93485789418 8 F160W 22.1931 6.8653 25.7996 2.8290 1.45099968863 0.0248 0.5432 -38.8332 5.863e-04
central VELA03MRP 342196 3.446 1.92230183871 0 F160W 25.8837 21.8310 24.0135 6.6890 3.43273359319 0.3024 0.4680 35.5862 7.283e-04
central VELA03MRP 342196 3.446 1.92230183871 1 F160W 26.2997 22.7846 24.0946 5.5447 2.84548930395 0.2762 0.4478 70.4546 5.421e-04
central VELA03MRP 342196 3.446 1.92230183871 5 F160W 25.6612 21.1496 24.0331 6.5293 3.3507770145 0.2293 0.4581 27.9714 6.151e-04
central VELA03MRP 342196 3.446 1.92230183871 6 F160W 26.3364 23.5409 24.1696 5.9878 3.07288416943 0.1062 0.3707 87.6989 7.433e-04
central VELA03MRP 342196 3.446 1.92230183871 7 F160W 24.6237 20.5965 24.1059 7.0800 3.63339121539 0.0839 0.3863 4.3428 9.347e-04
central VELA03MRP 342196 3.446 1.92230183871 8 F160W 24.8066 20.7874 24.0746 6.9939 3.58920548324 0.1834 0.4008 9.0021 9.366e-04
central VELA03MRP 343503 3.465 1.91118272621 0 F160W 25.8467 25.6955 23.8261 4.3697 2.24357576855 0.4643 0.9121 -36.5764 5.642e-04
central VELA03MRP 343503 3.465 1.91118272621 1 F160W 22.7954 25.0449 23.8034 4.2562 2.18530040646 0.6455 0.5449 75.6942 3.874e-04
central VELA03MRP 343503 3.465 1.91118272621 5 F160W 26.1670 25.4595 23.7803 4.7604 2.44417650836 0.4305 0.7135 -60.2868 5.782e-04
central VELA03MRP 343503 3.465 1.91118272621 6 F160W 26.0767 24.9279 23.8797 4.4127 2.26565365903 0.9118 0.4578 -69.9426 4.102e-04
central VELA03MRP 343503 3.465 1.91118272621 7 F160W 26.2966 23.9910 23.8315 4.3283 2.22231938096 0.4229 0.8264 87.7934 6.329e-04
central VELA03MRP 343503 3.465 1.91118272621 8 F160W 26.3531 24.3650 23.8193 4.3582 2.23767121644 0.5269 0.8432 79.0111 6.346e-04
central VELA03MRP 344821 3.484 1.90005539106 0 F160W 23.7978 28.3042 23.9536 6.9311 3.56037362866 0.1089 0.4025 2.5312 8.979e-04
central VELA03MRP 344821 3.484 1.90005539106 1 F160W 20.4385 27.0082 23.9684 8.6079 4.4217137479 0.0492 0.2508 54.9994 7.451e-04
other VELA03MRP 344821 3.484 1.90005539106 5 F160W 24.1677 24.8504 24.2589 3.2299 1.65913791219 1.4453 0.7960 -72.4112 7.101e-04
central VELA03MRP 344821 3.484 1.90005539106 5 F160W 24.7247 35.7862 24.9428 3.0996 1.592205292 0.8145 0.4436 -24.8752 7.101e-04
central VELA03MRP 344821 3.484 1.90005539106 6 F160W 23.3347 25.4944 23.9214 3.2453 1.66704859792 1.1376 0.7607 -79.2582 5.469e-04
other VELA03MRP 344821 3.484 1.90005539106 7 F160W 24.1956 24.9872 24.2661 3.3862 1.73942623557 1.1848 0.8762 64.7281 7.341e-04
central VELA03MRP 344821 3.484 1.90005539106 7 F160W 27.1869 35.2267 25.0819 2.1926 1.1262967232 0.3312 0.5546 -40.8023 7.341e-04
central VELA03MRP 344821 3.484 1.90005539106 8 F160W 24.9213 28.9363 23.9352 8.1297 4.17607154548 0.1725 0.3191 -15.2745 8.405e-04
other VELA03MRP 346630 3.511 1.88492052044 0 F160W 24.3068 24.4015 24.2918 3.6538 1.87804533026 1.8298 0.5930 26.2900 6.836e-04
central VELA03MRP 346630 3.511 1.88492052044 0 F160W 18.4406 38.3023 25.1770 5.2838 2.71586181948 0.2633 0.3589 -5.2402 6.836e-04
other VELA03MRP 346630 3.511 1.88492052044 1 F160W 8.5875 34.6050 25.7217 0.0100 0.00513997846149 3.6807 0.7402 11.4516 9.425e-04
central VELA03MRP 346630 3.511 1.88492052044 1 F160W 23.9441 24.1255 24.3499 2.4112 1.23935160663 2.3280 0.9717 -16.0861 9.425e-04
other VELA03MRP 346630 3.511 1.88492052044 5 F160W 24.0011 24.8942 24.2511 4.6159 2.37256265804 2.2749 0.4141 11.7334 8.184e-04
central VELA03MRP 346630 3.511 1.88492052044 5 F160W 20.3623 43.5517 25.8636 0.0108 0.00555117673841 2.3049 0.9389 -49.5505 8.184e-04
central VELA03MRP 346630 3.511 1.88492052044 6 F160W 20.9713 25.3898 24.0628 7.7782 3.99797804692 0.0248 0.5318 81.7273 7.572e-04
other VELA03MRP 346630 3.511 1.88492052044 7 F160W 24.6351 24.9270 24.4349 2.8283 1.45374010826 1.2980 0.7758 -22.8631 6.641e-04
central VELA03MRP 346630 3.511 1.88492052044 7 F160W 24.7213 43.8253 24.5649 10.5555 5.42550426503 1.7696 0.1484 -20.4142 6.641e-04
other VELA03MRP 346630 3.511 1.88492052044 8 F160W 24.6910 24.5689 24.4793 2.3378 1.20162416473 1.3349 0.9961 45.5382 6.664e-04
central VELA03MRP 346630 3.511 1.88492052044 8 F160W 23.7268 44.6635 24.3294 11.9291 6.1315317065 1.2807 0.2046 -8.3816 6.664e-04
other VELA03MRP 348196 3.534 1.87194568576 0 F160W 24.4251 24.7295 24.4446 3.3452 1.72029794116 2.4014 0.6205 11.8549 5.994e-04
