galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
other VELA28 350 3.560 1.85714285714 5 F160W 415.4991 348.6142 20.3848 197.7377 23.6407284612 9.6189 0.5272 -76.9253 0.000e+00
central VELA28 350 3.560 1.85714285714 6 F160W 300.7135 300.8080 19.3957 10.0358 1.1998401048 2.4295 0.7215 -82.2882 0.000e+00
central VELA28 350 3.560 1.85714285714 7 F160W 300.6620 300.4169 19.8230 16.7560 2.003280336 1.2484 0.4794 89.7122 0.000e+00
other VELA28 350 3.560 1.85714285714 7 F160W 264.5826 298.2059 19.8160 1833.2308 219.173741525 10.8383 0.5368 -57.5225 0.000e+00
other VELA28 350 3.560 1.85714285714 7 F160W 408.3297 353.4934 19.4983 1071.3789 128.089775768 12.0163 0.6519 -75.2347 0.000e+00
central VELA28 350 3.560 1.85714285714 8 F160W 301.8306 299.8732 19.2762 38.7405 4.631659218 3.0059 0.4500 87.7486 0.000e+00
other VELA28 350 3.560 1.85714285714 8 F160W 409.7404 351.6085 21.3010 45.1319 5.3957894364 5.8644 0.5996 -82.4744 0.000e+00
central VELA28 360 3.709 1.77777777778 0 F160W 300.4376 300.4093 19.4575 8.3445 0.997635042 2.2919 0.9377 55.4556 0.000e+00
central VELA28 360 3.709 1.77777777778 1 F160W 300.4923 301.0631 19.7701 19.0270 2.274792012 1.6128 0.4603 88.2131 0.000e+00
central VELA28 360 3.709 1.77777777778 5 F160W 300.2774 300.5885 19.4148 15.1138 1.8069454728 3.2804 0.4639 -87.0778 0.000e+00
central VELA28 360 3.709 1.77777777778 6 F160W 300.6584 300.5251 19.4424 8.9094 1.0651722264 2.3988 0.8627 89.7493 0.000e+00
central VELA28 360 3.709 1.77777777778 7 F160W 299.5119 299.8260 19.2924 40.9324 4.8937140144 3.4192 0.3671 -88.7291 0.000e+00
central VELA28 360 3.709 1.77777777778 8 F160W 299.6726 299.8690 19.3341 42.1741 5.0421666996 3.6004 0.3030 89.9916 0.000e+00
central VELA28 400 4.316 1.5 0 F160W 300.7631 300.6501 18.9774 18.8200 2.25004392 3.8226 0.9569 3.7180 0.000e+00
central VELA28 400 4.316 1.5 1 F160W 300.7692 301.1359 18.9423 48.2685 5.770788786 3.5515 0.3251 88.8234 0.000e+00
central VELA28 400 4.316 1.5 6 F160W 300.1931 300.4494 18.9726 18.8880 2.258173728 3.8485 0.9477 -65.6641 0.000e+00
central VELA28 400 4.316 1.5 7 F160W 301.1387 299.9010 18.7880 45.1351 5.3961720156 3.9954 0.4316 88.7694 0.000e+00
central VELA28 410 4.471 1.43902439024 0 F160W 300.4315 300.6006 18.8061 24.0779 2.8786574124 4.6935 0.9778 26.4066 0.000e+00
central VELA28 410 4.471 1.43902439024 1 F160W 300.6657 300.2733 18.8790 40.5621 4.8494424276 2.8599 0.3466 88.5514 0.000e+00
central VELA28 410 4.471 1.43902439024 5 F160W 300.4034 300.3499 18.7600 27.7480 3.317439888 4.5443 0.6965 87.6046 0.000e+00
central VELA28 410 4.471 1.43902439024 6 F160W 300.5184 300.2549 18.8187 23.4268 2.8008145008 4.5712 0.9739 16.4547 0.000e+00
central VELA28 410 4.471 1.43902439024 7 F160W 300.3171 299.8938 18.5262 54.8538 6.5581009128 4.9309 0.3837 89.8996 0.000e+00
central VELA28 410 4.471 1.43902439024 8 F160W 300.3449 299.9963 18.6235 41.6850 4.98369186 4.6407 0.4493 89.9178 0.000e+00
central VELA28 420 4.626 1.38095238095 0 F160W 300.6067 300.4276 18.4974 42.3900 5.06797884 5.9762 0.9234 -50.6726 0.000e+00
central VELA28 420 4.626 1.38095238095 1 F160W 301.1732 301.1255 18.7212 49.6142 5.9316752952 3.8107 0.3472 -89.9624 0.000e+00
central VELA28 420 4.626 1.38095238095 5 F160W 300.6489 300.3143 18.7165 28.6986 3.4310898216 4.2957 0.7036 -87.9753 0.000e+00
central VELA28 420 4.626 1.38095238095 6 F160W 300.4373 300.6018 18.4956 40.9951 4.9012101756 6.0211 0.9618 -79.5452 0.000e+00
central VELA28 420 4.626 1.38095238095 7 F160W 300.6896 300.4854 18.8381 32.3605 3.868891938 3.2908 0.3938 -89.4371 0.000e+00
central VELA28 420 4.626 1.38095238095 8 F160W 300.6060 300.5124 18.7586 33.2108 3.9705504048 3.7380 0.4546 -89.9321 0.000e+00
central VELA28 430 4.783 1.32558139535 1 F160W 300.2128 300.5341 18.7097 45.8408 5.4805426848 2.7754 0.3649 88.5818 0.000e+00
other VELA28 430 4.783 1.32558139535 5 F160W 370.1364 313.3225 21.0389 73.0321 8.7314257476 5.5129 0.3129 68.1370 0.000e+00
central VELA28 430 4.783 1.32558139535 5 F160W 300.4091 300.5051 18.4959 40.3422 4.8231520632 5.7742 0.7109 87.9162 0.000e+00
other VELA28 430 4.783 1.32558139535 6 F160W 224.4368 287.3640 21.2207 43.4946 5.2000403976 4.0828 0.3397 61.0924 0.000e+00
other VELA28 430 4.783 1.32558139535 6 F160W 282.3821 633.3598 -4.7878 5.944e-03 0.000710640864 5.8679 0.3457 -9.9103 0.000e+00
central VELA28 430 4.783 1.32558139535 6 F160W 300.5421 300.3243 18.5848 32.4750 3.8825811 5.5192 0.9833 16.7897 0.000e+00
central VELA28 430 4.783 1.32558139535 7 F160W 300.3370 300.3489 18.3838 59.9298 7.1649671688 5.4451 0.4262 88.7311 0.000e+00
central VELA28 430 4.783 1.32558139535 8 F160W 300.3652 300.4027 18.3379 62.1122 7.4258861832 5.7845 0.4603 88.0098 0.000e+00
other VELA28 440 4.941 1.27272727273 1 F160W 50.0917 72.7591 22.0718 11.2510 1.345124556 3.9980 0.9594 -23.4644 0.000e+00
central VELA28 440 4.941 1.27272727273 1 F160W 300.5296 300.4861 18.6579 51.6198 6.1714568088 3.8216 0.3399 -88.8023 0.000e+00
central VELA28 440 4.941 1.27272727273 7 F160W 300.6899 300.2044 18.2589 72.5996 8.6797177776 5.9783 0.4717 88.2937 0.000e+00
other VELA28 440 4.941 1.27272727273 7 F160W 431.4861 19.0033 22.1001 10.9613 1.3104891828 3.8288 0.9560 42.6471 0.000e+00
central VELA28 450 5.100 1.22222222222 0 F160W 300.6327 300.5621 18.1429 72.7956 8.7031507536 7.0779 0.9608 -52.8082 0.000e+00
central VELA28 450 5.100 1.22222222222 1 F160W 300.6189 300.6263 18.4493 67.8687 8.1141102972 3.6912 0.3085 -89.1221 0.000e+00
other VELA28 450 5.100 1.22222222222 5 F160W 396.5238 259.4467 20.6707 126.3831 15.1098579036 7.7268 0.6769 63.4443 0.000e+00
central VELA28 450 5.100 1.22222222222 5 F160W 300.7115 300.5150 18.2874 55.1323 6.5913972588 5.9494 0.7431 -86.9567 0.000e+00
central VELA28 450 5.100 1.22222222222 6 F160W 300.3534 300.4592 18.1535 71.1529 8.5067561124 7.0065 0.9319 -70.5740 0.000e+00
other VELA28 450 5.100 1.22222222222 7 F160W 395.6257 268.8839 22.3115 9.8230 1.174398588 3.6124 0.8055 54.5194 0.000e+00
central VELA28 450 5.100 1.22222222222 7 F160W 300.7327 300.3887 18.1788 80.7075 9.64906587 5.2942 0.4356 88.2329 0.000e+00
other VELA28 450 5.100 1.22222222222 8 F160W 395.7654 266.8678 22.1703 12.2197 1.4609384532 3.9129 0.7698 53.3829 0.000e+00
central VELA28 450 5.100 1.22222222222 8 F160W 300.7274 300.4066 18.1747 76.1675 9.10628163 5.5010 0.5018 87.7558 0.000e+00
central VELA28 460 5.259 1.17391304348 1 F160W 300.2971 300.9793 18.3524 94.0782 11.2476132792 5.0675 0.3186 -89.1122 0.000e+00
other VELA28 460 5.259 1.17391304348 1 F160W 446.4704 409.5987 22.5706 6.8366 0.8173565496 3.1954 0.9297 -50.5603 0.000e+00
other VELA28 460 5.259 1.17391304348 7 F160W 136.7939 437.9233 21.8404 9.819e-03 0.001173920364 2.1531 0.0433 -6.0633 0.000e+00
central VELA28 460 5.259 1.17391304348 7 F160W 300.6248 300.2778 18.5466 43.4321 5.1925681476 4.7835 0.4531 -88.6067 0.000e+00
central VELA28 460 5.259 1.17391304348 8 F160W 300.5927 300.3550 18.3172 59.4118 7.1030371608 5.5081 0.4983 -88.5871 0.000e+00
other VELA28 460 5.259 1.17391304348 8 F160W 143.5204 445.4427 22.4627 8.5072 1.0170868032 3.6961 0.9260 85.3843 0.000e+00
central VELA28 470 5.419 1.12765957447 0 F160W 300.5336 300.5715 18.2579 60.3929 7.2203335524 7.1835 0.9808 12.3946 0.000e+00
central VELA28 470 5.419 1.12765957447 5 F160W 300.5631 300.5050 18.2822 57.2222 6.8412573432 6.7861 0.7295 -87.6917 0.000e+00
central VELA28 470 5.419 1.12765957447 7 F160W 300.6479 300.3169 18.3823 58.4044 6.9825964464 5.7817 0.4459 -86.5909 0.000e+00
central VELA28 490 5.741 1.04081632653 0 F160W 300.3037 300.5532 18.2435 52.6002 6.2886695112 6.8982 0.9649 73.1839 0.000e+00
central VELA28 490 5.741 1.04081632653 1 F160W 300.3940 300.6367 18.4887 52.5464 6.2822373984 4.0030 0.3614 87.6631 0.000e+00
central VELA28 490 5.741 1.04081632653 5 F160W 300.2980 300.5976 18.3066 44.5415 5.325203574 6.3416 0.7494 87.9729 0.000e+00
central VELA28 490 5.741 1.04081632653 8 F160W 300.3008 300.5452 18.1250 68.4390 8.182293084 6.7352 0.5352 88.7285 0.000e+00
central VELA28 500 5.903 1.0 0 F160W 300.5345 300.5349 18.1180 64.8703 7.7556335868 7.6714 0.9711 -15.7042 0.000e+00
central VELA28 500 5.903 1.0 5 F160W 300.5657 300.4984 18.1742 55.6470 6.652932732 6.8849 0.8014 87.4073 0.000e+00
central VELA28 500 5.903 1.0 8 F160W 300.5640 300.4475 18.1190 69.6649 8.3288567844 6.3168 0.5608 84.8329 0.000e+00
central VELA28 510 6.066 0.960784313725 0 F160W 300.5100 300.5502 17.8976 96.6873 11.5595468388 8.2939 0.9708 -42.1966 0.000e+00
central VELA28 510 6.066 0.960784313725 1 F160W 300.7836 300.8235 18.5442 48.6866 5.8207751496 3.1837 0.3046 88.5336 0.000e+00
other VELA28 510 6.066 0.960784313725 1 F160W 254.1247 242.4742 22.7185 5.5439 0.6628065084 2.9698 0.9474 -25.9462 0.000e+00
central VELA28 510 6.066 0.960784313725 5 F160W 300.5404 300.4724 18.0423 68.0200 8.13219912 6.9175 0.7992 -86.3304 0.000e+00
central VELA28 510 6.066 0.960784313725 6 F160W 300.4565 300.4483 17.9628 83.2485 9.952857666 7.9374 0.9513 87.9209 0.000e+00
central VELA28 510 6.066 0.960784313725 8 F160W 300.5541 300.3989 18.1068 62.8859 7.5183866604 5.8869 0.5878 87.7026 0.000e+00
central VELA28MRP 202363 1.586 3.94161482089 0 F160W 298.0842 302.1209 23.9318 47.1572 5.6379262032 0.6938 0.3018 -49.8074 0.000e+00
other VELA28MRP 202363 1.586 3.94161482089 0 F160W 362.0188 321.5435 23.6479 63.1455 7.549423398 5.5813 0.6264 73.3771 0.000e+00
central VELA28MRP 202363 1.586 3.94161482089 1 F160W 276.6774 326.3186 23.5215 64.0750 7.6605507 0.2516 0.1752 47.2106 0.000e+00
central VELA28MRP 202363 1.586 3.94161482089 6 F160W 295.6450 346.6277 23.5901 63.4351 7.5840468156 0.4242 0.1852 13.8258 0.000e+00
central VELA28MRP 202363 1.586 3.94161482089 8 F160W 270.3987 321.2295 23.4669 55.5844 6.6454485264 0.4724 0.2169 60.7094 0.000e+00
central VELA28MRP 205009 1.617 3.87783463165 0 F160W 297.9622 296.5066 23.5884 60.3422 7.2142720632 0.9308 0.3305 -19.9006 0.000e+00
central VELA28MRP 205009 1.617 3.87783463165 1 F160W 296.9008 294.2220 23.6017 58.0938 6.9454623528 0.8732 0.2886 -38.1676 0.000e+00
central VELA28MRP 205009 1.617 3.87783463165 5 F160W 297.7074 298.7167 23.5840 72.8341 8.7077536596 0.8029 0.2461 -28.8416 0.000e+00
central VELA28MRP 205009 1.617 3.87783463165 6 F160W 304.8944 294.8363 23.6102 70.2160 8.394744096 0.8688 0.2620 47.2345 0.000e+00
central VELA28MRP 205009 1.617 3.87783463165 7 F160W 300.5009 303.0052 23.6171 65.8728 7.8754884768 0.6391 0.2254 -40.3377 0.000e+00
central VELA28MRP 205009 1.617 3.87783463165 8 F160W 299.5847 301.9112 23.6134 66.5355 7.954718238 0.6664 0.2329 -38.8563 0.000e+00
central VELA28MRP 207687 1.648 3.81493786323 0 F160W 300.6986 301.3342 23.6864 37.0598 4.4307214488 0.8497 0.4481 -47.9099 0.000e+00
central VELA28MRP 207687 1.648 3.81493786323 1 F160W 299.6707 298.4238 23.6444 61.0480 7.298654688 0.8130 0.2248 -17.3222 0.000e+00
central VELA28MRP 207687 1.648 3.81493786323 5 F160W 299.6097 299.0682 23.6229 65.3909 7.8178744404 0.7653 0.2836 -29.6038 0.000e+00
central VELA28MRP 207687 1.648 3.81493786323 6 F160W 300.4291 300.9404 23.6727 61.6957 7.3760911092 0.7702 0.2751 -5.3449 0.000e+00
central VELA28MRP 207687 1.648 3.81493786323 7 F160W 300.1224 300.2957 23.6021 62.6703 7.4926103868 0.7266 0.2651 -37.3834 0.000e+00
central VELA28MRP 207687 1.648 3.81493786323 8 F160W 299.7565 299.6975 23.6077 62.8341 7.5121936596 0.7550 0.2720 -36.1734 0.000e+00
central VELA28MRP 210200 1.678 3.75737392959 0 F160W 293.1164 302.5035 23.6344 25.7607 3.0798462492 0.9052 0.5422 81.4490 0.000e+00
central VELA28MRP 210200 1.678 3.75737392959 1 F160W 300.0271 303.3128 23.5499 67.7324 8.0978148144 0.7703 0.1924 2.6034 0.000e+00
other VELA28MRP 210200 1.678 3.75737392959 1 F160W 521.0660 1.9345 23.5217 39.5091 4.7235499596 1.9890 0.3001 78.7838 0.000e+00
central VELA28MRP 210200 1.678 3.75737392959 5 F160W 305.7008 308.8882 23.6382 62.7433 7.5013379748 0.6307 0.2444 -18.7516 0.000e+00
central VELA28MRP 210200 1.678 3.75737392959 6 F160W 306.1023 305.4835 23.5621 65.6563 7.8496046028 0.8669 0.2477 -22.1225 0.000e+00
central VELA28MRP 210200 1.678 3.75737392959 7 F160W 304.6911 309.0884 23.6087 58.7531 7.0242856236 0.6643 0.2400 -17.5753 0.000e+00
central VELA28MRP 210200 1.678 3.75737392959 8 F160W 304.8994 309.0255 23.6300 58.7130 7.019491428 0.6488 0.2399 -18.0375 0.000e+00
central VELA28MRP 212570 1.706 3.70433269041 0 F160W 317.0882 299.5474 22.7024 145.0381 17.3401750836 3.5882 0.2470 89.0833 0.000e+00
central VELA28MRP 212570 1.706 3.70433269041 1 F160W 300.3554 297.1426 23.6047 27.2474 3.2575901544 0.7523 0.4534 0.1703 0.000e+00
other VELA28MRP 212570 1.706 3.70433269041 1 F160W 524.4123 505.2961 22.8446 35.1294 4.1999305464 0.9384 0.3559 47.5736 0.000e+00
central VELA28MRP 212570 1.706 3.70433269041 5 F160W 279.1418 300.7675 23.5940 59.2253 7.0807399668 0.1581 0.2611 -80.6234 0.000e+00
central VELA28MRP 212570 1.706 3.70433269041 7 F160W 299.1827 299.3794 23.3004 57.3240 6.853428144 1.0824 0.3741 -81.3889 0.000e+00
central VELA28MRP 212570 1.706 3.70433269041 8 F160W 299.0909 299.4152 23.3135 57.2397 6.8433495732 1.0589 0.3780 -77.6600 0.000e+00
central VELA28MRP 214970 1.735 3.65181188073 0 F160W 308.1179 304.1400 23.4006 13.4894 1.6127387064 0.8967 0.2614 -62.8262 0.000e+00
central VELA28MRP 214970 1.735 3.65181188073 1 F160W 304.6001 306.3705 22.8146 23.2761 2.7827974116 1.6265 0.4065 -24.4611 0.000e+00
other VELA28MRP 214970 1.735 3.65181188073 1 F160W 502.5657 479.0320 23.5055 19.2960 2.306952576 1.0140 0.4583 19.8803 0.000e+00
central VELA28MRP 214970 1.735 3.65181188073 5 F160W 303.3235 302.5159 23.2193 17.2777 2.0656527012 0.6330 0.3664 -41.2170 0.000e+00
central VELA28MRP 214970 1.735 3.65181188073 6 F160W 307.6647 306.1636 23.4269 13.2044 1.5786652464 0.5302 0.4412 -50.2672 0.000e+00
central VELA28MRP 214970 1.735 3.65181188073 7 F160W 303.4354 302.9785 23.0541 13.1686 1.5743851416 1.0053 0.7153 -69.9716 0.000e+00
central VELA28MRP 214970 1.735 3.65181188073 8 F160W 303.3670 302.7342 23.0695 14.0807 1.6834321692 0.9905 0.6236 -64.3116 0.000e+00
central VELA28MRP 217336 1.764 3.60117053778 0 F160W 294.1396 299.8240 22.6826 36.2971 4.3395360876 2.3257 0.3453 -84.6605 0.000e+00
central VELA28MRP 217336 1.764 3.60117053778 1 F160W 301.4460 305.7152 22.7737 21.2592 2.5416649152 1.9233 0.4978 -0.2442 0.000e+00
other VELA28MRP 217336 1.764 3.60117053778 1 F160W 464.8652 404.9128 23.5689 20.6412 2.4677793072 1.0760 0.4001 21.0572 0.000e+00
central VELA28MRP 217336 1.764 3.60117053778 6 F160W 305.0729 303.8816 22.6009 40.7759 4.8750035004 2.7455 0.4443 -63.7661 0.000e+00
central VELA28MRP 217336 1.764 3.60117053778 7 F160W 304.2927 301.1580 22.7035 30.7848 3.6805075488 1.9314 0.4938 -82.6418 0.000e+00
other VELA28MRP 220283 1.799 3.53961494986 0 F160W 376.6389 342.0856 24.2894 28.5501 3.4133357556 0.2185 0.1565 -38.9209 0.000e+00
central VELA28MRP 220283 1.799 3.53961494986 0 F160W 317.2667 308.4765 23.3437 50.8092 6.0745447152 0.8244 0.1299 -70.7107 0.000e+00
central VELA28MRP 220283 1.799 3.53961494986 1 F160W 308.5357 302.1025 22.7400 33.5152 4.0069432512 1.2092 0.4884 -87.9985 0.000e+00
other VELA28MRP 220283 1.799 3.53961494986 1 F160W 432.7200 547.1883 23.2338 4.8674 0.5819268744 0.8489 0.7498 -47.9256 0.000e+00
central VELA28MRP 220283 1.799 3.53961494986 5 F160W 333.2987 293.6382 23.0860 46.0004 5.4996238224 0.2385 0.2129 77.7045 0.000e+00
central VELA28MRP 220283 1.799 3.53961494986 6 F160W 324.5966 302.5993 22.7509 75.4064 9.0152875584 0.9834 0.1841 -89.1379 0.000e+00
other VELA28MRP 220283 1.799 3.53961494986 6 F160W 452.2671 349.4286 28.0886 0.0233 0.0027856548 5.4496 0.0580 48.6465 0.000e+00
other VELA28MRP 220283 1.799 3.53961494986 8 F160W 351.1391 264.0237 23.1356 88.5811 10.5904019916 5.3692 0.5740 27.8203 0.000e+00
central VELA28MRP 220283 1.799 3.53961494986 8 F160W 321.6970 284.9662 23.6411 45.2257 5.4070037892 0.1561 0.1339 54.8683 0.000e+00
central VELA28MRP 222748 1.829 3.48937813134 0 F160W 250.7366 283.5901 22.7634 37.2168 4.4494917408 2.1732 0.2804 -65.3323 0.000e+00
central VELA28MRP 222748 1.829 3.48937813134 1 F160W 310.2825 319.4665 22.6656 28.3830 3.393357948 2.0604 0.3759 -25.1369 0.000e+00
other VELA28MRP 222748 1.829 3.48937813134 1 F160W 394.8043 536.6512 22.7717 3.4954 0.4178960424 1.4434 0.7391 51.1668 0.000e+00
central VELA28MRP 222748 1.829 3.48937813134 5 F160W 344.8711 297.4034 22.9260 25.3945 3.036064842 1.8096 0.3885 84.5949 0.000e+00
central VELA28MRP 222748 1.829 3.48937813134 6 F160W 357.7688 321.5822 22.3701 75.5126 9.0279844056 3.8637 0.3454 -62.1493 0.000e+00
central VELA28MRP 222748 1.829 3.48937813134 7 F160W 327.9935 272.6197 22.9485 23.2649 2.7814583844 1.7514 0.3375 38.2444 0.000e+00
central VELA28MRP 222748 1.829 3.48937813134 8 F160W 331.9605 276.5909 22.9155 24.6474 2.9467445544 1.8537 0.3370 46.5169 0.000e+00
other VELA28MRP 224919 1.856 3.44604502065 0 F160W 481.7232 455.0675 23.3507 26077.5098 3117.72276165 9.1729 0.0406 -45.8137 0.000e+00
central VELA28MRP 224919 1.856 3.44604502065 0 F160W 246.8858 279.0800 22.4440 60.1880 7.195836528 3.0533 0.1991 -52.1705 0.000e+00
other VELA28MRP 224919 1.856 3.44604502065 0 F160W 224.2704 263.9255 23.9124 10.2065 1.220248314 1.9916 0.7418 49.3764 0.000e+00
central VELA28MRP 224919 1.856 3.44604502065 1 F160W 310.4625 310.4072 22.2996 25.6038 3.0610879128 1.0956 0.4090 -53.3620 0.000e+00
other VELA28MRP 224919 1.856 3.44604502065 1 F160W 362.3592 554.3450 23.0187 14.1564 1.6924825584 2.1711 0.6545 63.6269 0.000e+00
other VELA28MRP 224919 1.856 3.44604502065 5 F160W 363.2538 294.2127 24.1654 6.7758 0.8100875448 1.2640 0.5163 84.4113 0.000e+00
central VELA28MRP 224919 1.856 3.44604502065 5 F160W 345.2722 289.6083 22.9160 19.9908 2.3900200848 0.9407 0.3380 59.3629 0.000e+00
central VELA28MRP 224919 1.856 3.44604502065 6 F160W 365.4071 316.8900 23.0208 27.6303 3.3033681468 0.1746 0.1798 -60.6888 0.000e+00
central VELA28MRP 224919 1.856 3.44604502065 7 F160W 328.3504 264.0563 22.2899 27.5852 3.2979761712 1.9219 0.3837 24.2612 0.000e+00
other VELA28MRP 224919 1.856 3.44604502065 8 F160W 248.6480 196.9783 19.1538 102812.3750 12291.8363055 6.1775 0.0329 -19.5087 0.000e+00
central VELA28MRP 224919 1.856 3.44604502065 8 F160W 332.9307 267.5183 22.3928 21.7655 2.602196118 1.4916 0.4957 34.9440 0.000e+00
other VELA28MRP 227217 1.884 3.40107914461 0 F160W 522.4699 236.7225 27.7504 12.8292 1.5338078352 0.9234 0.5416 36.2683 0.000e+00
central VELA28MRP 227217 1.884 3.40107914461 0 F160W 271.4074 298.5701 22.5631 63.5387 7.5964328172 2.5493 0.2616 -68.6566 0.000e+00
other VELA28MRP 227217 1.884 3.40107914461 0 F160W 220.4799 268.7181 23.2870 13.7154 1.6397583624 1.6192 0.5148 -47.3354 0.000e+00
other VELA28MRP 227217 1.884 3.40107914461 1 F160W 343.0493 500.3447 23.4806 15.1438 1.8105321528 1.9983 0.5528 80.8884 0.000e+00
central VELA28MRP 227217 1.884 3.40107914461 1 F160W 287.7301 309.6279 22.1435 34.6954 4.1480432424 1.8190 0.4357 7.1336 0.000e+00
central VELA28MRP 227217 1.884 3.40107914461 5 F160W 351.3260 264.4276 22.4504 21.1215 2.525202054 2.0920 0.6356 51.5639 0.000e+00
other VELA28MRP 227217 1.884 3.40107914461 6 F160W 382.2428 338.3011 23.6475 14.6883 1.7560743948 0.2253 0.3666 -30.8007 0.000e+00
central VELA28MRP 227217 1.884 3.40107914461 6 F160W 328.4036 309.8232 22.4327 77.3161 9.2436036516 2.6838 0.2107 -76.7786 0.000e+00
central VELA28MRP 227217 1.884 3.40107914461 7 F160W 303.1851 279.5165 22.6245 41.9181 5.0115603636 1.8512 0.3178 -13.0742 0.000e+00
other VELA28MRP 227217 1.884 3.40107914461 7 F160W 283.2658 250.4707 23.4441 7.6420 0.913646952 0.8480 0.6935 61.5667 0.000e+00
central VELA28MRP 227217 1.884 3.40107914461 8 F160W 295.0278 247.8940 22.3483 20.5223 2.4535640988 2.4965 0.8511 -4.8846 0.000e+00
central VELA28MRP 229686 1.915 3.35376992938 0 F160W 303.4103 280.8328 22.4130 75.1132 8.9802337392 1.7888 0.2839 5.8715 0.000e+00
other VELA28MRP 229686 1.915 3.35376992938 0 F160W 101.4697 583.4076 23.8644 16.1482 1.9306141992 1.0318 0.3638 -12.7161 0.000e+00
other VELA28MRP 229686 1.915 3.35376992938 1 F160W 355.1243 382.3339 23.7121 17.6611 2.1114904716 1.2435 0.4097 -60.5046 0.000e+00
central VELA28MRP 229686 1.915 3.35376992938 1 F160W 289.5355 297.7951 22.6278 36.2392 4.3326137952 1.7426 0.4829 89.7049 0.000e+00
other VELA28MRP 229686 1.915 3.35376992938 5 F160W 600.0381 455.8129 24.5689 59.4612 7.1089432272 1.8850 0.2960 4.3552 0.000e+00
central VELA28MRP 229686 1.915 3.35376992938 5 F160W 286.7348 285.8582 22.5251 54.9235 6.566433966 0.9739 0.2636 -43.1522 0.000e+00
central VELA28MRP 229686 1.915 3.35376992938 6 F160W 318.1706 302.1397 22.5500 59.7647 7.1452284732 1.7191 0.3117 -76.2663 0.000e+00
central VELA28MRP 229686 1.915 3.35376992938 7 F160W 287.8902 293.3700 22.7824 37.5867 4.4937155052 1.1060 0.3698 -76.7575 0.000e+00
other VELA28MRP 229686 1.915 3.35376992938 7 F160W 240.5357 276.7178 24.1079 48.6043 5.8109356908 4.1662 0.1359 -29.4534 0.000e+00
other VELA28MRP 229686 1.915 3.35376992938 8 F160W 227.6661 413.0698 25.3367 358.7329 42.8886705924 6.3609 0.7976 6.0929 0.000e+00
central VELA28MRP 229686 1.915 3.35376992938 8 F160W 282.9930 291.9266 22.5595 48.4402 5.7913165512 0.9038 0.2770 -71.5088 0.000e+00
central VELA28MRP 232158 1.945 3.30741133194 0 F160W 301.3073 305.0633 22.4121 48.9674 5.8543464744 2.4179 0.4715 -26.3137 0.000e+00
other VELA28MRP 232158 1.945 3.30741133194 0 F160W 282.6429 438.4259 23.0889 23.5629 2.8170860724 2.2739 0.6974 -83.9885 0.000e+00
other VELA28MRP 232158 1.945 3.30741133194 1 F160W 379.0136 554.5564 23.4862 26.0479 3.1141827324 1.6846 0.3467 -30.8817 0.000e+00
central VELA28MRP 232158 1.945 3.30741133194 1 F160W 299.4725 302.7446 22.8481 39.2708 4.6950597648 1.0432 0.2580 -42.6485 0.000e+00
central VELA28MRP 232158 1.945 3.30741133194 5 F160W 302.0903 304.2430 22.5694 43.8387 5.2411796172 1.3899 0.3380 4.4582 0.000e+00
other VELA28MRP 232158 1.945 3.30741133194 5 F160W 373.3190 571.4805 23.9426 15.4260 1.844270856 1.2394 0.3865 26.6795 0.000e+00
other VELA28MRP 232158 1.945 3.30741133194 6 F160W 214.6932 577.2085 23.5838 20.9736 2.5075197216 1.5449 0.3929 45.0282 0.000e+00
central VELA28MRP 232158 1.945 3.30741133194 6 F160W 299.7047 304.7781 22.7905 41.6692 4.9818028752 1.2132 0.2736 41.1344 0.000e+00
central VELA28MRP 232158 1.945 3.30741133194 7 F160W 302.2836 302.5441 22.6018 38.4976 4.6026190656 1.2510 0.3364 -18.6511 0.000e+00
other VELA28MRP 232158 1.945 3.30741133194 7 F160W 413.4286 555.2960 23.6946 18.1590 2.171017404 1.5029 0.4234 18.8616 0.000e+00
central VELA28MRP 232158 1.945 3.30741133194 8 F160W 302.4243 302.5493 22.5868 39.3784 4.7079239904 1.2570 0.3351 -15.0788 0.000e+00
other VELA28MRP 232158 1.945 3.30741133194 8 F160W 408.2957 557.7120 23.7088 18.3443 2.1931711308 1.4989 0.4110 20.3401 0.000e+00
central VELA28MRP 235169 1.983 3.25226113986 0 F160W 301.6893 301.2491 22.6704 49.2670 5.890165452 2.1642 0.3763 89.5388 0.000e+00
other VELA28MRP 235169 1.983 3.25226113986 0 F160W 498.0886 254.4380 23.2328 42.2417 5.0502486852 1.6730 0.2413 -60.1149 0.000e+00
other VELA28MRP 235169 1.983 3.25226113986 1 F160W 331.4630 280.2195 24.6356 20.2926 2.4261020856 0.3205 0.5504 17.7435 0.000e+00
central VELA28MRP 235169 1.983 3.25226113986 1 F160W 296.6526 302.1658 23.2805 14.7036 1.7579036016 0.8233 0.6018 46.0725 0.000e+00
other VELA28MRP 235169 1.983 3.25226113986 1 F160W 240.0299 364.4496 23.0623 34.9911 4.1833959516 1.7231 0.3820 -87.7658 0.000e+00
central VELA28MRP 235169 1.983 3.25226113986 5 F160W 301.5132 299.2327 22.6243 46.4950 5.55875622 2.3296 0.4324 -11.4806 0.000e+00
