galfit result file
galaxy ID, time step, age (GYr), camera, filter, type, pos error, px, py, sers error, sersic, mag, rad, b/a, angle, [component seperation distance]
*VELA02, 280, 2.568, cam8, F160W, bulge, , 325.5780, 310.8790, *, 19.9650, 21.8816, 11329.1182, 0.8875, 33.6563
VELA02, 290, 2.704, cam0, F160W, disk, , 301.1813, 302.8326, , 0.9252, 19.0186, 39.6507, 0.9708, 83.7724
VELA02, 290, 2.704, cam1, F160W, disk, , 297.6241, 299.9537, , 0.6976, 19.2406, 47.6696, 0.3105, 89.4666
VELA02, 290, 2.704, cam5, F160W, disk, , 300.9688, 302.9369, , 0.8808, 19.0534, 40.4083, 0.8173, -81.9762
VELA02, 290, 2.704, cam6, F160W, disk, , 299.8660, 298.7513, , 0.7190, 19.1819, 44.9601, 0.3863, -88.8163
*VELA02, 290, 2.704, cam7, F160W, bulge, , 348.0562, 353.6617, *, 19.9424, 25.2066, 2.7891, 0.5684, -25.8293
VELA02, 290, 2.704, cam8, F160W, disk, , 310.7074, 310.7456, , 0.6259, 18.9507, 56.9890, 0.6852, -55.9536
VELA02, 300, 2.842, cam0, F160W, disk, , 297.7241, 297.1591, , 0.5739, 18.8887, 50.3884, 0.8823, 75.1124
VELA02, 300, 2.842, cam1, F160W, disk, , 305.1930, 301.6223, , 0.8073, 18.9680, 45.1627, 0.3666, 86.2757
VELA02, 300, 2.842, cam5, F160W, disk, , 297.5476, 300.1180, , 0.8029, 18.8803, 43.6076, 0.7645, 74.0483
VELA02, 300, 2.842, cam6, F160W, disk, , 299.1097, 300.5035, , 0.8467, 18.9089, 48.6368, 0.3239, 88.4482
VELA02, 300, 2.842, cam7, F160W, disk, , 296.1342, 301.3585, , 0.6622, 18.8496, 45.6472, 0.9127, 44.8398
VELA02, 300, 2.842, cam8, F160W, disk, , 296.8709, 301.0096, , 0.7004, 18.8495, 45.0408, 0.8923, 60.8723
VELA02, 310, 2.982, cam0, F160W, disk, , 299.7144, 301.3054, , 0.8977, 19.1104, 37.0434, 0.9057, 5.1626
VELA02, 310, 2.982, cam1, F160W, disk, , 300.5751, 300.6295, , 0.9293, 19.0970, 40.7119, 0.3462, 87.6006
VELA02, 310, 2.982, cam5, F160W, disk, , 299.4846, 302.6886, , 0.8147, 19.0530, 35.7747, 0.9275, 85.0739
VELA02, 310, 2.982, cam6, F160W, disk, , 302.3363, 301.9438, , 0.7805, 19.0997, 46.8545, 0.4274, -89.9025
VELA02, 310, 2.982, cam7, F160W, disk, , 300.7587, 302.4660, , 0.8099, 19.0963, 39.8799, 0.8158, -39.2553
VELA02, 310, 2.982, cam8, F160W, disk, , 300.4303, 302.3668, , 0.8292, 19.0886, 38.9361, 0.8404, -33.6453
VELA02, 320, 3.124, cam0, F160W, disk, , 293.7512, 227.1169, , 2.1561, 19.6116, 21.9112, 0.9036, -42.4599
VELA02, 320, 3.124, cam1, F160W, bulge, , 362.3936, 269.5024, , 2.6011, 20.0480, 12.1989, 0.6503, -81.7139
VELA02, 320, 3.124, cam5, F160W, disk, , 238.7612, 250.8050, , 1.5098, 19.4014, 29.8132, 0.7022, -79.8162
