galfit result file
galaxy ID, time step, age (GYr), camera, filter, type, pos error, px, py, sers error, sersic, mag, rad, b/a, angle, [component seperation distance]
*VELA02, 370, 3.859, cam0, F160W, disk, , 299.7325, 295.1694, *, 0.2793, 18.7897, 74.2678, 0.9341, -58.9928, 5.52794879227
VELA02, 370, 3.859, cam0, F160W, bulge, , 300.9456, 300.5626, , 1.9531, 18.2809, 22.5831, 0.9328, -40.4562, 5.52794879227
*VELA02, 370, 3.859, cam1, F160W, disk, , 294.6646, 300.7438, *, 0.4714, 18.8385, 73.1250, 0.5825, 73.1148, 7.65035893798
VELA02, 370, 3.859, cam1, F160W, bulge, , 302.1314, 299.0780, , 1.1498, 18.7950, 35.3331, 0.3593, -87.3555, 7.65035893798
*VELA02, 370, 3.859, cam5, F160W, disk, , 294.5948, 293.3956, *, 0.4612, 18.5786, 66.4263, 0.5709, -84.3967, 8.30194339899
VELA02, 370, 3.859, cam5, F160W, bulge, , 299.7976, 299.8650, , 2.0304, 18.7740, 22.7794, 0.6848, 83.6537, 8.30194339899
*VELA02, 370, 3.859, cam6, F160W, disk, , 308.2252, 295.8904, *, 0.3488, 18.7502, 67.6260, 0.7191, -81.2937, 8.0998650853
VELA02, 370, 3.859, cam6, F160W, bulge, , 301.1924, 299.9088, , 1.5520, 18.7341, 24.2854, 0.5483, -89.4331, 8.0998650853
VELA02, 370, 3.859, cam7, F160W, disk, , 294.9474, 296.3821, , 0.6716, 18.3757, 58.6494, 0.5889, -88.4305, 6.97477066146
VELA02, 370, 3.859, cam7, F160W, bulge, , 301.1547, 299.5628, , 1.7239, 18.9723, 20.3426, 0.4337, 84.5455, 6.97477066146
VELA02, 370, 3.859, cam8, F160W, disk, , 294.4767, 295.9324, , 0.6388, 18.3710, 59.3774, 0.5853, -87.5179, 7.55315125031
VELA02, 370, 3.859, cam8, F160W, bulge, , 301.0576, 299.6394, , 1.7546, 18.9707, 19.8162, 0.4559, 85.4382, 7.55315125031
*VELA02, 380, 4.010, cam0, F160W, bulge, *, 300.3661, 300.6078, , 1.9529, 18.3041, 22.5123, 0.9588, -55.6581, 18.6199068969
*VELA02, 380, 4.010, cam0, F160W, disk, *, 315.4284, 289.6612, *, 0.3328, 18.5936, 77.3748, 0.9653, -4.5199, 18.6199068969
*VELA02, 380, 4.010, cam1, F160W, disk, , 292.2763, 305.6152, *, 0.3695, 19.0326, 79.1173, 0.4811, 73.3598, 8.64191233582
VELA02, 380, 4.010, cam1, F160W, bulge, , 299.1414, 300.3661, , 1.1593, 18.4933, 38.9867, 0.3751, -88.2289, 8.64191233582
VELA02, 380, 4.010, cam5, F160W, bulge, , 305.5370, 300.8487, , 0.7016, 18.0601, 57.5531, 0.4845, -84.3425, 5.50718621621
VELA02, 380, 4.010, cam5, F160W, disk, , 300.2631, 299.2628, , 1.1143, 20.0638, 9.0173, 0.5792, -87.5463, 5.50718621621
*VELA02, 380, 4.010, cam6, F160W, bulge, *, 300.2545, 299.2570, , 1.7096, 18.8127, 22.7413, 0.4776, 82.7542, 21.4578337828
*VELA02, 380, 4.010, cam6, F160W, disk, *, 319.6078, 308.5246, *, 0.3875, 18.5021, 71.6141, 0.5779, -69.5578, 21.4578337828
VELA02, 380, 4.010, cam7, F160W, disk, , 302.0229, 303.0316, , 0.7165, 18.1760, 56.7164, 0.5059, -88.9365, 3.7638473561
VELA02, 380, 4.010, cam7, F160W, bulge, , 299.8045, 299.9910, , 1.7911, 19.6104, 14.1086, 0.4627, -86.1364, 3.7638473561
*VELA02, 380, 4.010, cam8, F160W, disk, , 301.8360, 302.4262, *, 0.3375, 19.0990, 83.4517, 0.2181, 87.4114, 1.46181384588
VELA02, 380, 4.010, cam8, F160W, bulge, , 300.8206, 301.3746, , 1.3948, 18.3476, 34.4109, 0.7356, -75.8945, 1.46181384588
*VELA02, 390, 4.162, cam0, F160W, disk, , 295.3494, 294.0952, *, 0.1706, 18.5821, 86.4683, 0.9291, 42.8245, 7.41980637214
VELA02, 390, 4.162, cam0, F160W, bulge, , 300.3202, 299.6038, , 2.1201, 18.1860, 25.0420, 0.9578, -81.7681, 7.41980637214
*VELA02, 390, 4.162, cam1, F160W, disk, , 305.8867, 299.3408, *, 0.3825, 18.6591, 79.5478, 0.4395, 77.1739, 7.83684719323
VELA02, 390, 4.162, cam1, F160W, bulge, , 298.1019, 300.2425, , 1.1756, 18.5691, 39.7870, 0.3055, -89.9126, 7.83684719323
VELA02, 390, 4.162, cam5, F160W, disk, , 291.5915, 300.4326, , 0.5676, 18.3027, 66.8895, 0.3962, -87.2558, 8.73660558913
VELA02, 390, 4.162, cam5, F160W, bulge, , 300.1994, 298.9385, , 2.1268, 18.7663, 22.5406, 0.7408, -79.4900, 8.73660558913
*VELA02, 390, 4.162, cam6, F160W, disk, , 299.9423, 293.8298, *, 0.3235, 18.4974, 81.9236, 0.5200, -79.5149, 5.66839290275
VELA02, 390, 4.162, cam6, F160W, bulge, , 300.3062, 299.4865, , 1.5086, 18.4851, 27.3550, 0.4399, 88.2767, 5.66839290275
*VELA02, 390, 4.162, cam7, F160W, disk, *, 289.5062, 301.5780, , 0.5182, 18.2412, 67.2900, 0.3595, 88.9407, 10.7090847004
*VELA02, 390, 4.162, cam7, F160W, bulge, *, 299.8256, 298.7154, , 2.3538, 19.2727, 21.2493, 0.7646, -72.2355, 10.7090847004
*VELA02, 390, 4.162, cam8, F160W, disk, *, 288.4816, 301.8167, *, 0.4767, 18.2553, 67.7000, 0.3548, 89.2696, 11.0022201855
*VELA02, 390, 4.162, cam8, F160W, bulge, *, 299.0490, 298.7542, , 2.2991, 19.1147, 21.1393, 0.7434, -73.6389, 11.0022201855
*VELA02, 400, 4.316, cam0, F160W, disk, *, 311.5759, 310.1491, *, 0.2726, 17.8172, 82.3002, 0.8810, -29.7247, 14.7877500415
*VELA02, 400, 4.316, cam0, F160W, bulge, *, 300.5594, 300.2843, , 2.4258, 18.3532, 22.7085, 0.9326, 1.8670, 14.7877500415
*VELA02, 400, 4.316, cam1, F160W, disk, , 301.4484, 300.8874, *, 0.2576, 18.4590, 84.7656, 0.4553, 77.6126, 5.14066829313
VELA02, 400, 4.316, cam1, F160W, bulge, , 306.2133, 298.9581, , 0.7404, 18.1129, 47.6127, 0.2759, 89.7824, 5.14066829313
VELA02, 400, 4.316, cam5, F160W, disk, , 302.3015, 301.1568, , 0.6263, 17.5325, 56.7183, 0.4213, 85.1978, 2.72630491508
VELA02, 400, 4.316, cam5, F160W, bulge, , 299.9247, 299.8213, , 0.9615, 20.2653, 5.9759, 0.6073, 89.1099, 2.72630491508
*VELA02, 400, 4.316, cam6, F160W, disk, , 294.0613, 295.1825, *, 0.3001, 17.8086, 81.7911, 0.3837, -80.7222, 7.4937371351
VELA02, 400, 4.316, cam6, F160W, bulge, , 299.5114, 300.3257, , 2.1854, 18.5896, 25.7798, 0.8471, 45.2998, 7.4937371351
VELA02, 400, 4.316, cam7, F160W, disk, , 295.7263, 302.1571, , 0.5807, 17.8651, 60.4904, 0.3225, 83.1987, 5.56764986327
VELA02, 400, 4.316, cam7, F160W, bulge, , 300.4153, 299.1551, , 2.6489, 19.0017, 28.0815, 0.7494, 88.5993, 5.56764986327
VELA02, 410, 4.471, cam0, F160W, disk, , 295.8989, 309.0052, , 0.5266, 17.8377, 72.6556, 0.8965, 89.4542, 8.93786059412
VELA02, 410, 4.471, cam0, F160W, bulge, , 300.6393, 301.4280, , 3.0401, 17.9987, 38.0510, 0.7645, -22.2363, 8.93786059412
*VELA02, 410, 4.471, cam1, F160W, disk, *, 308.3958, 303.6635, , 0.9347, 17.4849, 54.1417, 0.4175, 86.9898, 350.671746461
*VELA02, 410, 4.471, cam1, F160W, bulge, *, 243.4518, 648.2690, , 0.9155, 17.8003, 147.2767, 0.2022, -1.8346, 350.671746461
*VELA02, 410, 4.471, cam5, F160W, bulge, *, 308.1048, 302.1920, , 0.8913, 17.6316, 47.5054, 0.4218, -85.9014, 74.7858829345
*VELA02, 410, 4.471, cam5, F160W, disk, *, 239.3050, 331.5095, , 1.5201, 19.0533, 75.9534, 0.6390, 49.3585, 74.7858829345
*VELA02, 410, 4.471, cam6, F160W, bulge, *, 297.4556, 303.0180, , 1.1083, 17.3007, 47.0584, 0.6830, 89.6377, 112.457910787
*VELA02, 410, 4.471, cam6, F160W, disk, *, 356.9560, 398.4459, , 0.6874, 18.7244, 51.8713, 0.6420, 10.8649, 112.457910787
VELA02, 410, 4.471, cam7, F160W, disk, , 304.9094, 302.8766, , 0.8284, 17.4029, 56.7420, 0.4532, 85.9124, 4.4443127669
VELA02, 410, 4.471, cam7, F160W, bulge, , 301.6040, 299.9057, , 1.5972, 20.3391, 5.0502, 0.9703, 19.3170, 4.4443127669
*VELA02, 410, 4.471, cam8, F160W, disk, *, 299.6374, 307.2625, , 0.5217, 18.1428, 80.4419, 0.5055, 81.0353, 10.8211623743
*VELA02, 410, 4.471, cam8, F160W, bulge, *, 308.9402, 301.7348, , 0.9371, 17.9698, 41.4726, 0.3220, -87.9642, 10.8211623743
*VELA02, 420, 4.626, cam0, F160W, disk, *, 299.9007, 290.3998, *, 0.4019, 17.5723, 79.6666, 0.7436, -10.4565, 10.316453963
*VELA02, 420, 4.626, cam0, F160W, bulge, *, 300.6941, 300.6857, , 2.2791, 18.0002, 23.8332, 0.9755, -60.4038, 10.316453963
*VELA02, 420, 4.626, cam1, F160W, bulge, *, 297.7397, 301.3340, , 1.1320, 17.8582, 34.9907, 0.3445, 85.7627, 22.413871107
*VELA02, 420, 4.626, cam1, F160W, disk, *, 319.9211, 298.1142, *, 0.3534, 18.4014, 81.9817, 0.6039, -80.5367, 22.413871107
VELA02, 420, 4.626, cam5, F160W, bulge, , 266.8506, 299.2400, , 9.6045, 26.4205, 0.3629, 0.0635, -52.9528, 0.0625652459438
VELA02, 420, 4.626, cam5, F160W, disk, , 266.9066, 299.2121, , 1.1328, 26.2176, 3.0096, 0.9487, -30.4927, 0.0625652459438
VELA02, 420, 4.626, cam6, F160W, disk, , 304.5636, 304.8258, , 0.6611, 17.1840, 64.3462, 0.6238, -77.9554, 5.80376695604
VELA02, 420, 4.626, cam6, F160W, bulge, , 300.7184, 300.4786, , 1.5536, 18.9223, 12.6026, 0.6892, -80.8868, 5.80376695604
*VELA02, 420, 4.626, cam7, F160W, disk, , 306.9848, 300.6411, *, 0.4642, 18.1488, 72.6992, 0.5773, 70.9964, 7.76691963458
VELA02, 420, 4.626, cam7, F160W, bulge, , 299.2754, 301.5846, , 0.9196, 18.0552, 36.7413, 0.3115, -83.7657, 7.76691963458
*VELA02, 420, 4.626, cam8, F160W, disk, , 300.7068, 306.5783, *, 0.3642, 18.4646, 87.7720, 0.5779, 60.8873, 5.10329001723
VELA02, 420, 4.626, cam8, F160W, bulge, , 299.4316, 301.6369, , 0.8062, 17.8403, 42.0101, 0.3461, -86.1316, 5.10329001723
*VELA02, 430, 4.783, cam0, F160W, disk, *, 307.9524, 291.3709, *, 0.4555, 17.5369, 67.9621, 0.8604, 48.6820, 11.1067478431
*VELA02, 430, 4.783, cam0, F160W, bulge, *, 301.9202, 300.6968, , 2.4037, 17.4042, 33.4763, 0.7674, -20.3196, 11.1067478431
*VELA02, 430, 4.783, cam1, F160W, disk, *, 294.5500, 300.1297, , 1.3212, 17.0406, 43.5682, 0.6402, 88.4509, 101.622752997
*VELA02, 430, 4.783, cam1, F160W, bulge, *, 192.9294, 300.7912, , 1.0159, 28.0825, 0.0060, 0.0500, 88.1453, 101.622752997
*VELA02, 430, 4.783, cam5, F160W, disk, *, 305.0259, 293.2021, , 0.9489, 17.4764, 61.7389, 0.6712, 67.8127, 10.5680092969
*VELA02, 430, 4.783, cam5, F160W, bulge, *, 298.4806, 301.4992, , 1.0598, 17.7124, 32.7308, 0.4028, -85.5664, 10.5680092969
VELA02, 430, 4.783, cam7, F160W, disk, , 295.7157, 299.9140, , 1.1094, 16.9177, 50.5021, 0.5715, 86.4448, 3.71693637826
VELA02, 430, 4.783, cam7, F160W, bulge, , 298.9655, 301.7180, , 1.1637, 19.6136, 5.8924, 0.7902, -75.9661, 3.71693637826
VELA02, 430, 4.783, cam8, F160W, disk, , 294.5279, 299.1593, , 1.0160, 16.9874, 55.4860, 0.5521, 83.5945, 5.17924739706
VELA02, 430, 4.783, cam8, F160W, bulge, , 299.0573, 301.6711, , 1.6695, 18.9592, 11.2369, 0.6204, -87.8528, 5.17924739706
VELA02, 440, 4.941, cam0, F160W, bulge, , 300.9056, 298.3885, , 0.8618, 16.8066, 50.8989, 0.8922, -31.5354, 1.76695252341
VELA02, 440, 4.941, cam0, F160W, disk, , 300.5865, 300.1264, , 1.4934, 19.1450, 7.2086, 0.9214, 83.1541, 1.76695252341
VELA02, 440, 4.941, cam1, F160W, disk, , 294.2893, 304.7516, , 0.5848, 18.0681, 68.2949, 0.8791, -68.4507, 8.18651470224
VELA02, 440, 4.941, cam1, F160W, bulge, , 301.6837, 301.2385, , 0.7615, 17.4517, 41.5745, 0.3892, -86.3957, 8.18651470224
VELA02, 440, 4.941, cam5, F160W, disk, , 302.0942, 299.8710, , 1.3294, 16.9025, 41.6481, 0.7167, 88.0520, 1.70593395241
VELA02, 440, 4.941, cam5, F160W, bulge, , 301.0270, 298.5401, , 0.9260, 21.9457, 2.8301, 0.0939, 89.4050, 1.70593395241
VELA02, 440, 4.941, cam6, F160W, disk, , 301.8797, 300.4745, , 0.5761, 17.1150, 52.8379, 0.8282, 64.5811, 1.22345684436
VELA02, 440, 4.941, cam6, F160W, bulge, , 301.1405, 299.4996, , 3.1327, 18.0762, 24.6029, 0.9564, -79.0882, 1.22345684436
VELA02, 440, 4.941, cam7, F160W, disk, , 297.5903, 306.1343, , 0.6791, 17.9607, 68.1221, 0.8093, 76.3534, 6.72114532279
VELA02, 440, 4.941, cam7, F160W, bulge, , 301.7544, 300.8585, , 0.8702, 17.4354, 39.8442, 0.3699, 88.3013, 6.72114532279
VELA02, 440, 4.941, cam8, F160W, disk, , 296.2499, 305.6660, , 0.7305, 17.9345, 65.0063, 0.8315, 76.6431, 8.99795085617
VELA02, 440, 4.941, cam8, F160W, bulge, , 303.5718, 300.4360, , 0.8297, 17.4643, 40.6884, 0.3642, 88.3557, 8.99795085617
VELA02, 450, 5.100, cam0, F160W, bulge, , 298.1012, 300.1158, , 0.7769, 16.7643, 48.9999, 0.9430, -37.5821, 2.35000732765
VELA02, 450, 5.100, cam0, F160W, disk, , 300.4502, 300.1846, , 1.2825, 19.1059, 7.1547, 0.8263, 57.8025, 2.35000732765
VELA02, 450, 5.100, cam1, F160W, bulge, , 299.7733, 301.0860, , 0.8609, 17.0804, 49.3194, 0.5722, -82.8308, 1.78398374712
VELA02, 450, 5.100, cam1, F160W, disk, , 301.0413, 302.3409, , 0.6513, 20.3840, 6.5224, 0.5316, -64.1193, 1.78398374712
VELA02, 450, 5.100, cam5, F160W, bulge, , 301.7315, 299.6280, , 1.0589, 17.3013, 38.3181, 0.4596, 87.2468, 7.20117245593
VELA02, 450, 5.100, cam5, F160W, disk, , 294.5580, 298.9973, , 1.0437, 17.8632, 56.4341, 0.9189, -63.6587, 7.20117245593
VELA02, 450, 5.100, cam6, F160W, disk, , 298.2989, 298.9031, , 0.8662, 16.8613, 47.3890, 0.8481, 72.1973, 2.95972171158
VELA02, 450, 5.100, cam6, F160W, bulge, , 301.0984, 299.8637, , 2.0578, 18.7386, 13.5750, 0.5466, -82.3746, 2.95972171158
*VELA02, 450, 5.100, cam8, F160W, disk, *, 300.8223, 300.4663, , 1.4964, 16.8313, 39.0490, 0.6468, 89.0731, 10.5183902861
*VELA02, 450, 5.100, cam8, F160W, bulge, *, 311.3033, 299.5802, *, 0.1326, 50.6417, 14.8373, 0.7685, -11.4198, 10.5183902861
*VELA02, 460, 5.259, cam0, F160W, disk, , 304.9351, 296.8567, *, 0.3802, 17.1620, 63.8471, 0.8616, -0.2223, 5.87957636654
VELA02, 460, 5.259, cam0, F160W, bulge, , 300.7598, 300.9963, , 2.3317, 17.4605, 26.6471, 0.8877, -38.8229, 5.87957636654
*VELA02, 460, 5.259, cam1, F160W, bulge, *, 300.7294, 301.9269, , 0.7532, 17.1304, 44.4443, 0.4369, -79.8578, 19.6703293241
*VELA02, 460, 5.259, cam1, F160W, disk, *, 296.3798, 282.7435, , 0.6789, 18.5131, 79.4629, 0.8004, -16.6058, 19.6703293241
VELA02, 460, 5.259, cam5, F160W, disk, , 300.2688, 295.1686, , 0.5799, 17.4360, 58.0419, 0.9137, -52.4424, 5.3348371381
VELA02, 460, 5.259, cam5, F160W, bulge, , 301.4488, 300.3713, , 1.2667, 17.3899, 32.1513, 0.4339, 86.8302, 5.3348371381
*VELA02, 460, 5.259, cam6, F160W, disk, , 303.6748, 298.5754, *, 0.3600, 17.3118, 68.2960, 0.6626, 55.6655, 4.49107213146
VELA02, 460, 5.259, cam6, F160W, bulge, , 299.6440, 300.5559, , 1.9019, 17.4274, 26.0910, 0.7299, -85.0990, 4.49107213146
VELA02, 460, 5.259, cam7, F160W, disk, , 298.1321, 294.8996, , 0.6027, 17.7544, 64.2387, 0.8513, -74.2138, 7.01165614459
VELA02, 460, 5.259, cam7, F160W, bulge, , 302.5663, 300.3311, , 0.8669, 17.3795, 39.6225, 0.3909, -87.1088, 7.01165614459
VELA02, 460, 5.259, cam8, F160W, disk, , 297.8362, 294.8494, , 0.6157, 17.6433, 62.5785, 0.8361, -72.0865, 7.04611398503
VELA02, 460, 5.259, cam8, F160W, bulge, , 302.5435, 300.0924, , 0.9213, 17.4182, 37.7322, 0.3846, -88.5927, 7.04611398503
*VELA02, 470, 5.419, cam0, F160W, disk, , 301.5390, 297.6618, *, 0.4364, 16.9021, 58.2730, 0.8995, 86.1647, 2.87709265058
VELA02, 470, 5.419, cam0, F160W, bulge, , 300.3644, 300.2882, , 2.3195, 17.5446, 26.6048, 0.7551, -7.4593, 2.87709265058
*VELA02, 470, 5.419, cam1, F160W, disk, *, 295.0125, 301.1589, , 0.6822, 16.9553, 52.2448, 0.4876, -84.4501, 16.7551011614
*VELA02, 470, 5.419, cam1, F160W, bulge, *, 311.6998, 299.6531, , 0.9018, 19.3583, 19.6784, 0.2939, -74.6030, 16.7551011614
VELA02, 470, 5.419, cam5, F160W, bulge, , 300.9008, 299.6663, , 0.8756, 16.8769, 42.4119, 0.4977, 84.3288, 2.97558521639
VELA02, 470, 5.419, cam5, F160W, disk, , 303.8701, 299.8596, , 0.5286, 18.0719, 68.7113, 0.9353, 34.8898, 2.97558521639
*VELA02, 470, 5.419, cam6, F160W, disk, , 306.0794, 303.9577, *, 0.1200, 18.0231, 68.3932, 0.7087, -75.8910, 7.39303802506
VELA02, 470, 5.419, cam6, F160W, bulge, , 299.8012, 300.0537, , 1.3145, 16.8244, 37.3036, 0.7111, 77.4959, 7.39303802506
VELA02, 470, 5.419, cam7, F160W, bulge, , 302.0781, 299.2878, , 0.8349, 16.8161, 49.1637, 0.5229, 88.1857, 3.84535514615
VELA02, 470, 5.419, cam7, F160W, disk, , 298.3815, 298.2286, , 0.7713, 20.0712, 8.2842, 0.4362, 79.1872, 3.84535514615
VELA02, 470, 5.419, cam8, F160W, disk, , 297.8497, 302.0945, , 0.5775, 18.1759, 69.0372, 0.8953, 67.8414, 5.2940631598
VELA02, 470, 5.419, cam8, F160W, bulge, , 301.9890, 298.7940, , 0.7946, 17.0018, 44.2163, 0.4267, 88.1702, 5.2940631598
*VELA02, 480, 5.580, cam0, F160W, disk, , 303.2064, 298.0215, *, 0.4538, 16.6881, 54.5544, 0.9571, 18.6660, 3.84090729386
VELA02, 480, 5.580, cam0, F160W, bulge, , 300.8092, 301.0225, , 2.8888, 17.7310, 21.7401, 0.8831, -20.4352, 3.84090729386
VELA02, 480, 5.580, cam1, F160W, disk, , 297.4300, 301.4902, , 0.6748, 16.9199, 49.7603, 0.4835, -89.1542, 3.22271913142
VELA02, 480, 5.580, cam1, F160W, bulge, , 295.6934, 298.7754, , 1.1561, 19.1748, 14.4237, 0.3521, -81.4966, 3.22271913142
VELA02, 480, 5.580, cam5, F160W, disk, , 302.4854, 299.3020, , 0.8913, 16.6371, 44.6390, 0.6342, -88.2686, 1.37945969858
VELA02, 480, 5.580, cam5, F160W, bulge, , 301.1063, 299.3335, , 1.1829, 20.0457, 4.3994, 0.6170, 79.4322, 1.37945969858
*VELA02, 480, 5.580, cam6, F160W, disk, , 307.6494, 294.2447, *, 0.4204, 17.3391, 71.4640, 0.7118, 38.2808, 9.55379134166
VELA02, 480, 5.580, cam6, F160W, bulge, , 299.8968, 299.8279, , 1.1739, 16.9770, 35.1380, 0.5711, -87.9345, 9.55379134166
VELA02, 480, 5.580, cam7, F160W, disk, , 300.3103, 300.5376, , 0.8702, 16.8022, 46.4817, 0.4992, -86.6969, 2.97113608574
*VELA02, 480, 5.580, cam7, F160W, bulge, , 302.9911, 299.2566, *, 0.4611, 21.8264, 2.0144, 0.6814, 55.6800, 2.97113608574
VELA02, 480, 5.580, cam8, F160W, disk, , 301.0250, 300.2458, , 0.9199, 16.7689, 45.2415, 0.5223, -86.9083, 3.59658900905
*VELA02, 480, 5.580, cam8, F160W, bulge, , 303.5873, 297.7219, *, 19.9865, 23.8629, 0.1104, 0.9050, -55.5102, 3.59658900905
*VELA02, 490, 5.741, cam0, F160W, disk, , 301.9690, 292.8037, *, 0.4221, 16.7308, 58.3174, 0.8818, 58.4464, 7.54211418437
VELA02, 490, 5.741, cam0, F160W, bulge, , 300.8464, 300.2618, , 2.7474, 17.4452, 25.5110, 0.8934, -44.7120, 7.54211418437
*VELA02, 490, 5.741, cam1, F160W, disk, *, 294.2184, 300.4470, , 0.7750, 16.8243, 53.6452, 0.4320, 86.2426, 10.0353411502
*VELA02, 490, 5.741, cam1, F160W, bulge, *, 303.8012, 303.4266, , 1.6323, 19.3973, 24.4501, 0.2103, -71.2184, 10.0353411502
*VELA02, 490, 5.741, cam5, F160W, disk, , 296.5711, 297.1660, *, 0.3686, 17.3924, 56.0305, 0.3482, -88.9977, 5.95058201187
VELA02, 490, 5.741, cam5, F160W, bulge, , 302.4583, 298.0322, , 1.5024, 16.9492, 34.8448, 0.8965, 74.6807, 5.95058201187
VELA02, 490, 5.741, cam6, F160W, disk, , 308.2050, 298.5805, , 0.5423, 16.7544, 56.9514, 0.6500, -77.2819, 7.63777161219
VELA02, 490, 5.741, cam6, F160W, bulge, , 300.8098, 300.4901, , 2.6039, 17.4857, 24.6161, 0.8960, 33.1193, 7.63777161219
VELA02, 490, 5.741, cam8, F160W, disk, , 291.8214, 303.5624, , 0.7927, 17.4333, 58.2359, 0.7944, 74.3705, 6.29123826047
*VELA02, 490, 5.741, cam8, F160W, bulge, , 297.2140, 300.3221, *, 0.4084, 17.2218, 49.4438, 0.3185, -88.2888, 6.29123826047
*VELA02, 500, 5.903, cam0, F160W, disk, , 298.2068, 298.1817, *, 0.4262, 16.5938, 52.6693, 0.9573, 32.9233, 3.30255341819
VELA02, 500, 5.903, cam0, F160W, bulge, , 300.6566, 300.3965, , 3.2624, 17.6869, 26.3835, 0.8238, -25.0857, 3.30255341819
*VELA02, 500, 5.903, cam1, F160W, bulge, *, 298.0038, 299.5619, , 0.5279, 17.0230, 46.5496, 0.3109, 89.6987, 14.5750245454
*VELA02, 500, 5.903, cam1, F160W, disk, *, 312.3043, 302.3774, , 1.0928, 17.8750, 53.4975, 0.9005, -45.3836, 14.5750245454
VELA02, 500, 5.903, cam5, F160W, disk, , 301.7599, 298.5760, , 0.9151, 16.5236, 44.2064, 0.6383, -88.5126, 2.13850051438
VELA02, 500, 5.903, cam5, F160W, bulge, , 300.5093, 300.3107, , 0.5451, 20.3303, 2.6726, 0.7405, -62.1185, 2.13850051438
VELA02, 500, 5.903, cam7, F160W, bulge, , 296.5662, 300.7886, , 0.5893, 17.0468, 47.9878, 0.3391, 88.4158, 3.56232318158
VELA02, 500, 5.903, cam7, F160W, disk, , 294.8693, 297.6564, , 1.0298, 17.9294, 59.4613, 0.8466, 75.5765, 3.56232318158
VELA02, 500, 5.903, cam8, F160W, disk, , 297.7834, 300.4709, , 0.9698, 16.6721, 46.6006, 0.4932, 88.9992, 4.00906372736
*VELA02, 500, 5.903, cam8, F160W, bulge, , 297.0143, 304.4055, *, 19.9250, 25.2769, 3.7687, 0.0608, 74.6541, 4.00906372736
