galfit result file
galaxy ID, time step, age (GYr), camera, filter, type, pos error, px, py, sers error, sersic, mag, rad, b/a, angle, [component seperation distance]
VELA01, 370, 3.859, cam0, F160W, disk, , 302.4713, 301.0874, , 0.9960, 17.9960, 31.4036, 0.8903, -68.7389
VELA01, 370, 3.859, cam1, F160W, disk, , 296.8448, 301.1951, , 1.0643, 18.2330, 29.9903, 0.5073, 82.1272
VELA01, 370, 3.859, cam5, F160W, disk, , 300.8670, 301.2650, , 1.1863, 18.2450, 29.5137, 0.5817, -84.4851
VELA01, 370, 3.859, cam6, F160W, disk, , 299.3980, 313.8683, , 1.9887, 31.1275, 2.9309, 0.0268, -84.5698
VELA01, 380, 4.010, cam0, F160W, disk, , 301.0282, 299.1111, , 1.2122, 17.4992, 24.5489, 0.9156, -64.7473
VELA01, 380, 4.010, cam1, F160W, disk, , 305.5800, 299.8192, , 0.5857, 29.0611, 1.7595, 0.0284, 89.0110
VELA01, 380, 4.010, cam5, F160W, disk, , 296.8915, 300.2904, , 1.3118, 17.7481, 25.4057, 0.5986, 87.6319
VELA01, 380, 4.010, cam6, F160W, disk, , 299.6922, 300.2024, , 1.0386, 18.0037, 28.4074, 0.4167, 87.7496
VELA01, 380, 4.010, cam7, F160W, disk, , 299.5038, 300.6593, , 1.2035, 17.7357, 25.6868, 0.6845, 87.2710
VELA01, 380, 4.010, cam8, F160W, disk, , 298.8264, 300.6498, , 1.1893, 17.7430, 26.1563, 0.6691, 85.9861
VELA01, 400, 4.316, cam0, F160W, disk, , 301.4721, 300.8028, , 1.4607, 17.3923, 18.2386, 0.8489, 83.6287
VELA01, 400, 4.316, cam1, F160W, disk, , 296.7015, 300.6336, , 1.4766, 17.7831, 17.5502, 0.5180, 84.2027
VELA01, 400, 4.316, cam5, F160W, disk, , 300.2458, 301.0245, , 1.5658, 17.6592, 19.3860, 0.5351, 89.8435
VELA01, 400, 4.316, cam6, F160W, disk, , 300.0259, 300.2221, , 1.3404, 17.7468, 19.0364, 0.4857, 88.0611
VELA01, 400, 4.316, cam7, F160W, disk, , 300.2965, 300.8152, , 1.4123, 17.6346, 17.5823, 0.5880, -89.6191
VELA01, 400, 4.316, cam8, F160W, disk, , 300.3552, 300.8570, , 1.4854, 17.6247, 17.9716, 0.5804, 89.3675
VELA01, 410, 4.471, cam0, F160W, disk, , 301.5619, 300.8268, , 1.4808, 17.5403, 16.3787, 0.9043, 88.3230
VELA01, 410, 4.471, cam1, F160W, disk, , 299.2389, 300.4063, , 1.3680, 18.0414, 19.1618, 0.5116, 85.6777
VELA01, 410, 4.471, cam5, F160W, disk, , 300.4283, 300.8455, , 1.5845, 17.9022, 18.5655, 0.5268, 88.3930
VELA01, 410, 4.471, cam6, F160W, disk, , 301.3842, 300.5062, , 1.7797, 17.8189, 20.9492, 0.5458, 86.5045
VELA01, 410, 4.471, cam7, F160W, disk, , 300.4576, 300.4855, , 1.4820, 17.9099, 17.8998, 0.5705, -89.8938
VELA01, 410, 4.471, cam8, F160W, disk, , 300.4924, 300.5721, , 1.5584, 17.9023, 18.1931, 0.5647, 89.5795
VELA01, 460, 5.259, cam0, F160W, disk, , 300.2791, 300.6977, , 2.3932, 16.6872, 27.0753, 0.8768, 79.8976
VELA01, 460, 5.259, cam1, F160W, disk, , 301.1781, 301.1760, , 2.2092, 16.6679, 29.9480, 0.6800, 51.0735
VELA01, 460, 5.259, cam5, F160W, disk, , 300.5378, 300.2150, , 2.3270, 16.7366, 29.2749, 0.8845, -71.8258
VELA01, 460, 5.259, cam6, F160W, disk, , 300.2726, 301.1776, , 2.1430, 16.6312, 28.6937, 0.7279, 74.6984
VELA01, 460, 5.259, cam7, F160W, disk, , 299.8930, 300.0159, , 2.1436, 16.7474, 31.2411, 0.9008, -66.9418
VELA01, 460, 5.259, cam8, F160W, disk, , 300.0458, 300.0357, , 2.2160, 16.7446, 30.4987, 0.8962, -66.6605
VELA01, 470, 5.419, cam0, F160W, disk, , 300.0107, 300.9034, , 2.2623, 16.5418, 27.8977, 0.7780, -51.6672
VELA01, 470, 5.419, cam1, F160W, disk, , 300.2197, 299.9795, , 2.0474, 16.6272, 30.6389, 0.7897, 36.6925
VELA01, 470, 5.419, cam5, F160W, disk, , 301.0301, 300.2545, , 1.9576, 16.6962, 32.0915, 0.8984, 18.9873
VELA01, 470, 5.419, cam6, F160W, disk, , 299.9577, 300.0938, , 2.2391, 16.5228, 27.0143, 0.7230, -51.5538
VELA01, 470, 5.419, cam7, F160W, disk, , 300.6089, 301.1572, , 2.0570, 16.6006, 31.1142, 0.8797, 25.3585
VELA01, 470, 5.419, cam8, F160W, disk, , 300.6701, 301.2624, , 2.0218, 16.6135, 31.5889, 0.8746, 24.2475
VELA01, 480, 5.580, cam0, F160W, disk, , 300.4298, 300.7240, , 2.3510, 16.4900, 27.7198, 0.7122, -51.4538
VELA01, 480, 5.580, cam1, F160W, disk, , 300.8823, 299.7564, , 1.8979, 16.6354, 29.7144, 0.8649, 28.0623
VELA01, 480, 5.580, cam5, F160W, disk, , 300.7583, 301.6528, , 2.2611, 16.6177, 27.0032, 0.9185, 47.5347
VELA01, 480, 5.580, cam6, F160W, disk, , 300.4414, 300.2899, , 2.2172, 16.5128, 26.4817, 0.7291, -35.4301
VELA01, 480, 5.580, cam7, F160W, disk, , 300.8175, 300.7662, , 2.3068, 16.5010, 26.8472, 0.9024, 49.2261
VELA01, 480, 5.580, cam8, F160W, disk, , 300.7782, 300.8198, , 2.3012, 16.5083, 26.8002, 0.9045, 48.3991
VELA01, 500, 5.903, cam0, F160W, disk, , 300.8828, 300.2760, , 2.3632, 16.5005, 28.5104, 0.7918, -59.6188
*VELA01, 500, 5.903, cam1, F160W, bulge, , 306.2754, 303.5492, *, 19.6367, 24.4516, 1.6560, 0.1642, -1.0517
VELA01, 500, 5.903, cam5, F160W, bulge, , 299.9635, 301.1048, , 2.5408, 16.5690, 26.3016, 0.9254, 51.0596
VELA01, 500, 5.903, cam7, F160W, disk, , 299.9051, 300.4813, , 2.4202, 16.4807, 27.2427, 0.8951, 48.4019
